day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,weighted_mean,max
355,3.206888186183808e-07,1.7053276470794951e-06,0.0,0.0,1.8973863673539793e-158,3.9760661247007376e-33,0.9999979739835342,5.999989549228852,6
356,0.06427712660065649,0.35722335784372816,0.0,0.0,9.378809111345843e-90,0.0,0.5784995155556153,3.82822045117742,6
357,0.007070681339084696,0.0032733250811251163,0.0,0.0,1.1753602220479602e-82,0.0,0.9896559935797902,5.941209286559866,6
358,0.2540587071641919,0.745935655791781,0.0,0.0,3.423214351364016e-70,0.0,5.6370440269901746e-06,0.7459694780559429,1
359,5.697436625745641e-07,1.708762857863394e-06,0.0,0.9999976953458509,1.6418554655775446e-60,0.0,2.6147628832322785e-08,2.9999949516861837,3
360,4.830708463891446e-07,4.737025474672503e-06,0.0,0.9999675769216008,1.4959865057885863e-65,0.0,2.720298207821842e-05,3.0000706856827457,3
361,0.10426328369741011,0.3786392440820335,0.0,0.0,5.530253188994606e-68,0.0,0.5170974722205566,3.481224077405373,6
362,0.0007953614234882373,0.9913537215881703,0.0,0.0,7.252685357895218e-81,0.007835650183071108,1.52668052703913e-05,1.030623573335148,1
363,0.7832288356648363,0.2167432712876317,0.0,0.0,7.857048837271841e-141,1.2574087375212186e-266,2.7893047532083435e-05,0.2169106295728242,0
364,0.004458197764474359,0.00037785579173443037,0.0,0.0,0.0,9.47595666245203e-152,0.9951639464437912,5.971361534454482,6
