day,cluster0,cluster1,weighted_mean,max
346,3.42940870043914e-06,0.9999965705912995,0.9999965705912995,1
347,1.0,0.0,0.0,0
348,0.00045495565200392703,0.9995450443479961,0.9995450443479961,1
349,1.0,0.0,0.0,0
350,2.8727755090098884e-08,0.9999999712722449,0.9999999712722449,1
351,8.13878961402445e-06,0.999991861210386,0.999991861210386,1
352,0.99999977484694,2.25153059958201e-07,2.25153059958201e-07,0
353,0.999971851693191,2.8148306808958694e-05,2.8148306808958694e-05,0
354,1.0,0.0,0.0,0
355,1.0,0.0,0.0,0
356,1.0,0.0,0.0,0
357,1.0,1.1353627611167404e-192,1.1353627611167404e-192,0
358,0.9999999725982811,2.7401718787204776e-08,2.7401718787204776e-08,0
359,1.0,0.0,0.0,0
360,1.0,5.7802521957422285e-291,5.7802521957422285e-291,0
361,0.0022272719485383324,0.9977727280514617,0.9977727280514617,1
362,1.0,0.0,0.0,0
363,1.0,0.0,0.0,0
364,1.0,4.2283040135695293e-94,4.2283040135695293e-94,0
