day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,weighted_mean,max
265,0.9994701118021657,0.0,0.0005275881906797235,0.0,2.300007154401324e-06,3.293110258266135e-72,0.0,0.0010643764099770522,0
266,0.0,0.0,0.012464129250985218,0.0,0.9875358707490148,5.921072536825071e-18,3.763106076486762e-257,3.97507174149803,4
267,0.0,0.0,3.273866210835034e-07,0.9999777258104823,0.0,2.1946802896634983e-05,0.0,3.0000435662191722,3
268,0.0,0.0,0.025013579188880426,0.0,0.9749864208083988,2.720796876841397e-12,9.543187210721358e-46,3.9499728416249598,4
269,0.0,0.0,0.007758808769411886,0.0,3.68660261924625e-158,0.9922411912305881,0.0,4.976723573691764,5
270,0.0,0.0,0.999999961314168,0.0,4.0492126426324745e-219,3.868583196960647e-08,0.0,2.000000116057496,2
271,0.0,0.0,0.025444538948043174,0.0,0.9745554610519434,1.3518449324841338e-14,4.244962135226985e-107,3.949110922103927,4
272,0.9972374828647792,0.0,0.00018405644716744884,0.0,0.0025784606880533043,5.632124400712272e-42,2.547192562685493e-258,0.010681955646548115,0
273,0.0,0.0,0.9999876972063279,0.0,0.0,1.2302793672199336e-05,0.0,2.0000369083810168,2
274,0.0,0.0,0.015299637851305116,0.0,0.0,0.9847003621486948,0.0,4.954101086446085,5
275,2.8672204575809904e-88,0.0,0.06157884566133939,0.0,0.938421153941624,3.9805748944096334e-29,3.970366874637337e-10,3.8768423094713946,4
276,0.0,0.0,0.5176786811342461,0.0,0.4823213188657538,5.6308700342340505e-52,1.0518776937230932e-145,2.964642637731507,2
277,0.9694586690619075,0.0,0.00017573597887736932,0.0,0.030365594959215005,1.0559989125899056e-47,0.0,0.12181385179461476,0
278,0.0,0.0,0.9730196644834308,0.0,0.026980335516569205,6.2570956864431514e-55,7.826954209208644e-92,2.0539606710331384,2
279,0.8969096361650302,0.0,6.854553322742583e-05,0.0,0.10302181830174235,1.025127311510835e-37,3.37383159002742e-297,0.4122243642734243,0
