day,cluster0,cluster1,cluster2,weighted_mean,max
78,0.9999999495422773,4.1252851178669134e-35,5.045772257930798e-08,1.0091544515861596e-07,0
79,0.9999999851397651,2.7041068356711782e-39,1.486023491622465e-08,2.97204698324493e-08,0
80,0.9999999940276306,9.324060142737624e-45,5.972369374210836e-09,1.1944738748421672e-08,0
81,0.9999999921744563,2.4878551423611815e-46,7.825543658184738e-09,1.5651087316369476e-08,0
82,0.9999999841696716,3.1510129296451796e-46,1.5830328343728242e-08,3.1660656687456484e-08,0
83,0.999999977655547,3.5705368026043175e-42,2.2344452888421406e-08,4.468890577684281e-08,0
84,0.9999999544388083,6.032744235315266e-43,4.5561191822993336e-08,9.112238364598667e-08,0
85,0.9999996518851658,1.1790266367260876e-39,3.4811483407891777e-07,6.962296681578355e-07,0
86,0.9999997092987499,1.8134980742028616e-40,2.907012500576905e-07,5.81402500115381e-07,0
87,0.9999899173476525,3.3608519583015203e-21,1.0082652347408101e-05,2.0165304694816206e-05,0
88,0.0,0.9997571112567731,0.00024288874322688915,1.0002428887432269,1
89,0.0,0.8351414672577683,0.16485853274223172,1.1648585327422318,1
90,0.0,0.9999810071946464,1.8992805353573574e-05,1.0000189928053536,1
91,0.0,0.9999288477295828,7.115227041727603e-05,1.0000711522704173,1
92,1.2569921634347058e-119,2.2849966057351497e-18,1.0,2.0,2
93,0.999998427351568,1.7466296914206948e-23,1.5726484320412498e-06,3.1452968640824996e-06,0
94,0.0,0.9993658158153319,0.0006341841846680532,1.000634184184668,1
95,0.0,0.24294891512635636,0.7570510848736436,1.7570510848736436,2
96,0.0,0.971055508810929,0.02894449118907105,1.028944491189071,1
97,0.0,0.9999906248988099,9.375101190066977e-06,1.00000937510119,1
98,0.0,2.779607692672883e-05,0.9999722039230733,1.9999722039230734,2
99,0.0,7.057856657450419e-09,0.9999999929421434,1.9999999929421435,2
100,0.9999991954222088,1.7381634255243765e-41,8.045777911148048e-07,1.6091555822296097e-06,0
101,0.9999996682530488,5.6125802105312545e-42,3.317469511887313e-07,6.634939023774626e-07,0
102,0.9999969924720783,2.6338483350987984e-36,3.007527921656878e-06,6.015055843313756e-06,0
103,0.0,4.4412980379140697e-26,1.0,2.0,2
104,0.0,8.796804438359894e-18,1.0,2.0,2
105,0.9999946532771453,3.4202104941509226e-29,5.346722854729484e-06,1.0693445709458969e-05,0
106,0.9999997604365601,2.6413870937505582e-39,2.395634399220833e-07,4.791268798441666e-07,0
107,0.9999997789888663,1.047891335384163e-45,2.210111336974185e-07,4.42022267394837e-07,0
108,0.9999988256902599,4.254549883603037e-35,1.1743097401085423e-06,2.3486194802170846e-06,0
109,0.9999995856320649,6.6314783859321e-44,4.1436793508165254e-07,8.287358701633051e-07,0
110,0.9999776658006766,4.601059587498378e-14,2.233419927751741e-05,4.466839860104541e-05,0
111,0.999993945791923,5.731815495071147e-31,6.054208076978927e-06,1.2108416153957853e-05,0
112,0.9999660178573463,2.5277845181915925e-09,3.39796148691741e-05,6.796175752286638e-05,0
113,0.0,0.9999664818047034,3.351819529664049e-05,1.0000335181952966,1
114,0.0,0.01429639301646616,0.9857036069835338,1.9857036069835337,2
115,0.0,0.9998996225083995,0.00010037749160065338,1.0001003774916009,1
116,0.0,1.8725543041917605e-06,0.9999981274456958,1.999998127445696,2
117,0.9999992095957062,4.115574647827638e-44,7.904042936979163e-07,1.5808085873958326e-06,0
118,0.9999973126794973,1.5281363800971682e-49,2.6873205026417254e-06,5.374641005283451e-06,0
119,0.0,5.745497911528292e-12,0.9999999999942545,1.9999999999942544,2
120,1.127900164018423e-115,0.00017004341417256854,0.9998299565858275,1.9998299565858275,2
121,0.0,1.6776238884291848e-26,1.0,2.0,2
122,0.0,1.2525484845959145e-18,1.0,2.0,2
123,0.0,1.2823515834480085e-08,0.9999999871764842,1.9999999871764842,2
124,0.0,4.601970193849809e-15,0.9999999999999954,1.9999999999999956,2
125,9.570258119680433e-116,3.1502427136597463e-08,0.9999999684975729,1.9999999684975729,2
126,0.9999970910527267,3.2539119010856536e-43,2.908947273271067e-06,5.817894546542134e-06,0
127,0.0,4.522856274612634e-37,1.0,2.0,2
128,1.1537484423781734e-24,2.6973571924069037e-29,1.0,2.0,2
129,0.9999875135825157,5.917006562397133e-42,1.2486417484316876e-05,2.497283496863375e-05,0
130,0.9999938414564801,7.029522689176931e-27,6.15854351997431e-06,1.231708703994862e-05,0
131,1.3912241401702069e-27,9.235318543419654e-12,0.9999999999907647,1.9999999999907647,2
132,0.9999562251489317,6.758900689432711e-34,4.377485106827227e-05,8.754970213654454e-05,0
133,0.9999996447214463,6.580268339343139e-56,3.55278553619616e-07,7.10557107239232e-07,0
134,0.9999972981702031,3.710938668528079e-48,2.701829796878549e-06,5.403659593757098e-06,0
135,0.0,1.154435068283738e-19,1.0,2.0,2
136,0.0,2.823776476905672e-41,1.0,2.0,2
137,0.9999795646157779,6.2742511221527084e-40,2.043538422204534e-05,4.087076844409068e-05,0
138,0.0,1.9234282487176534e-37,1.0,2.0,2
139,0.0,2.4240775338150015e-37,1.0,2.0,2
140,0.0,1.7438830788483666e-13,0.9999999999998256,1.9999999999998255,2
141,0.9999733769923148,1.1826667025158493e-23,2.662300768520384e-05,5.324601537040768e-05,0
142,0.0,5.991992000791583e-11,0.9999999999400802,1.9999999999400802,2
143,0.0,1.7323723627691055e-06,0.9999982676276372,1.999998267627637,2
144,0.0,1.2249996447879586e-10,0.9999999998775001,1.9999999998775002,2
145,0.9999548166464755,5.6178432477320105e-16,4.518335352393126e-05,9.03667070484243e-05,0
146,0.0,0.0019699626936383915,0.9980300373063615,1.9980300373063615,2
147,0.999992794621361,1.8518221970104882e-25,7.205378638938147e-06,1.4410757277876294e-05,0
148,0.0,3.2849613800980893e-09,0.9999999967150386,1.9999999967150386,2
149,0.9999979918961719,4.80039113128117e-38,2.0081038282373143e-06,4.0162076564746286e-06,0
150,0.0,1.9641921639705e-34,1.0,2.0,2
151,0.0,1.3546597064408028e-29,1.0,2.0,2
152,0.9999987429560229,5.477238256554371e-42,1.2570439771257392e-06,2.5140879542514785e-06,0
153,0.0,4.4999546675928185e-36,1.0,2.0,2
154,0.0,2.1953145635174587e-08,0.9999999780468544,1.9999999780468545,2
155,0.0,9.348907387487547e-07,0.9999990651092613,1.9999990651092614,2
156,0.9999584991007865,7.045004967142388e-14,4.1500899143051374e-05,8.30017983565528e-05,0
157,5.1350273367329776e-26,5.200450723320814e-10,0.9999999994799549,1.9999999994799549,2
158,0.0,1.341440393503461e-18,1.0,2.0,2
159,0.0,2.0912725748773776e-21,1.0,2.0,2
160,0.9999977629776957,3.046459195351942e-53,2.2370223042147232e-06,4.4740446084294464e-06,0
161,0.9999954917441064,6.336771495224492e-34,4.508255893618201e-06,9.016511787236401e-06,0
162,0.9999983442238309,7.65973221871175e-41,1.655776169080351e-06,3.311552338160702e-06,0
163,4.859725249495114e-279,1.6341214185176336e-18,1.0,2.0,2
164,0.9999992047371353,2.1502724167591465e-51,7.952628645637465e-07,1.590525729127493e-06,0
165,0.9999999373781331,1.5163970368600813e-58,6.262186700712718e-08,1.2524373401425437e-07,0
166,0.9999933961053651,1.088350459423574e-40,6.603894634795675e-06,1.320778926959135e-05,0
167,0.9999977793386944,2.514959121135799e-46,2.2206613056518904e-06,4.441322611303781e-06,0
168,0.9999999134311607,5.836928814201242e-57,8.656883939757102e-08,1.7313767879514204e-07,0
169,0.9999998109150998,3.6131537317342116e-51,1.8908490007184714e-07,3.781698001436943e-07,0
170,0.0,2.7108339533362012e-15,0.9999999999999973,1.9999999999999973,2
171,0.9999996794374207,2.3576128038994964e-58,3.205625792387504e-07,6.411251584775008e-07,0
172,4.089422028557653e-307,7.095867037881648e-17,1.0,2.0,2
173,2.006865880627925e-23,1.700867576564198e-26,1.0,2.0,2
174,0.0,0.008796432166857928,0.991203567833142,1.991203567833142,2
175,0.0,1.4750503636145897e-34,1.0,2.0,2
176,0.9999980641394376,5.414102491967424e-47,1.9358605623727668e-06,3.8717211247455335e-06,0
177,0.0,8.709930606889551e-35,1.0,2.0,2
178,0.0,6.599141307552638e-26,1.0,2.0,2
179,0.9999667579438934,2.3673636939701092e-12,3.324205373936732e-05,6.648410984609833e-05,0
180,2.673557756545753e-24,3.669291323998956e-22,1.0,2.0,2
181,0.0,0.02840074914283751,0.9715992508571625,1.9715992508571625,2
182,0.999999228889286,4.6629880253666415e-56,7.711107139556603e-07,1.5422214279113206e-06,0
183,0.9999996676221361,8.635636409118628e-58,3.3237786396134517e-07,6.647557279226903e-07,0
184,0.9999745005736983,9.644869966626199e-27,2.5499426301776222e-05,5.0998852603552445e-05,0
185,0.9999989984586966,1.9402466264135305e-55,1.001541303378857e-06,2.003082606757714e-06,0
186,0.9999974807319619,3.009281605015419e-19,2.519268038033064e-06,5.038536076066429e-06,0
187,0.0,0.977553847036023,0.02244615296397695,1.022446152963977,1
188,0.0,3.499301283597563e-20,1.0,2.0,2
189,0.0,1.6392723191772475e-15,0.9999999999999984,1.9999999999999984,2
190,5.08600036550428e-250,2.951109489083397e-07,0.9999997048890511,1.9999997048890512,2
191,0.0,0.012411345417157204,0.9875886545828428,1.987588654582843,2
192,0.9999980530377207,6.011467610682963e-74,1.9469622791966144e-06,3.893924558393229e-06,0
193,0.9999973566388627,4.205990320444905e-40,2.6433611372575576e-06,5.286722274515115e-06,0
194,0.0,4.526621836863049e-22,1.0,2.0,2
195,0.9999929683573838,5.324481169262974e-23,7.031642616161518e-06,1.4063285232323037e-05,0
196,0.9999990009517526,9.436267312260474e-37,9.99048247420467e-07,1.998096494840934e-06,0
197,0.9999998222718983,6.227834873557706e-60,1.7772810164533475e-07,3.554562032906695e-07,0
198,0.9999999321577376,3.2073736627418117e-56,6.784226239453199e-08,1.3568452478906398e-07,0
199,0.9999999568127887,5.069643706182581e-63,4.3187211204103566e-08,8.637442240820713e-08,0
200,0.999999693615851,3.340709171901902e-55,3.063841490441546e-07,6.127682980883092e-07,0
201,0.0,2.324249576668135e-08,0.9999999767575043,1.9999999767575043,2
202,0.9999987332988525,2.606196743312203e-57,1.2667011475065165e-06,2.533402295013033e-06,0
203,0.0,8.672386862547636e-07,0.9999991327613138,1.9999991327613138,2
204,0.999998376027632,3.51399910259797e-41,1.6239723681091111e-06,3.2479447362182223e-06,0
205,5.057882433566894e-23,1.582242517053331e-44,1.0,2.0,2
206,0.9999597668506351,1.3259590977257328e-27,4.023314936490254e-05,8.046629872980508e-05,0
207,0.9999895684751874,1.3977174578262446e-25,1.0431524812607039e-05,2.0863049625214077e-05,0
208,0.9999847646520219,1.3230488204373558e-40,1.5235347978171249e-05,3.0470695956342497e-05,0
209,0.0,7.223011923413631e-16,0.9999999999999993,1.9999999999999993,2
210,0.0,1.2961378669356519e-15,0.9999999999999988,1.999999999999999,2
211,0.9999676890872429,1.5204310763070927e-23,3.231091275720062e-05,6.462182551440124e-05,0
212,0.9999700949329263,1.856528001962579e-15,2.9905067071776805e-05,5.981013414541014e-05,0
213,0.999986733408594,9.894499584192271e-33,1.3266591406032487e-05,2.6533182812064974e-05,0
214,0.9999996495571897,4.182398236973141e-48,3.504428103633736e-07,7.008856207267472e-07,0
215,0.9999998620203839,1.2933280171476362e-51,1.3797961597623456e-07,2.7595923195246913e-07,0
216,7.739352906317578e-137,1.3212702443227736e-27,1.0,2.0,2
217,0.0,1.2379041021758034e-28,1.0,2.0,2
218,0.9999996464226351,8.160450879294382e-50,3.5357736491973954e-07,7.071547298394791e-07,0
219,0.999999818020395,7.04283522871036e-51,1.819796049046921e-07,3.639592098093842e-07,0
220,0.9999998837273636,7.563065454804629e-42,1.1627263644799358e-07,2.3254527289598717e-07,0
221,0.999999849162908,3.826848474734854e-34,1.5083709206503046e-07,3.016741841300609e-07,0
222,0.9999998862569771,7.831131320038829e-46,1.1374302288441818e-07,2.2748604576883636e-07,0
223,0.9999997028736651,1.0262274230208736e-40,2.9712633500155463e-07,5.942526700031093e-07,0
224,0.9999987748236435,2.4779607428229605e-40,1.2251763564824017e-06,2.4503527129648034e-06,0
225,0.9999968379067719,7.420689796277973e-32,3.162093228239238e-06,6.324186456478476e-06,0
226,4.36516469786193e-258,1.4110643204848993e-13,0.9999999999998588,1.9999999999998586,2
227,2.726990605970361e-23,1.440514290763101e-21,1.0,2.0,2
228,0.9999927463982223,1.2183436874993916e-26,7.253601777718804e-06,1.4507203555437609e-05,0
229,0.0,9.44820415123949e-14,0.9999999999999056,1.9999999999999059,2
230,0.0,0.9999999999981968,1.803297378229497e-12,1.0000000000018034,1
231,0.0,0.08569287006191689,0.914307129938083,1.914307129938083,2
232,1.0416717568594523e-24,5.517619088192508e-16,0.9999999999999996,1.9999999999999996,2
233,0.9999866456022691,5.294853183906329e-25,1.3354397730857853e-05,2.6708795461715705e-05,0
234,0.9999992430772675,3.6776933764516863e-44,7.569227325364983e-07,1.5138454650729965e-06,0
235,0.9999966471630752,1.4585556395466806e-32,3.3528369247064907e-06,6.705673849412981e-06,0
236,0.9999581674915017,2.30190943510106e-33,4.1832508498294065e-05,8.366501699658813e-05,0
237,0.0,3.4417225818206594e-12,0.9999999999965583,1.9999999999965583,2
238,0.0,0.9977858134719501,0.0022141865280499843,1.00221418652805,1
239,0.0,1.0355198788618798e-07,0.9999998964480122,1.9999998964480123,2
240,0.9999963779987298,4.875867587889263e-32,3.622001270221485e-06,7.24400254044297e-06,0
241,0.9999903504984232,3.305451020972826e-29,9.649501576857248e-06,1.9299003153714495e-05,0
242,0.9999764383798372,6.745170810723397e-08,2.3494168454707214e-05,4.7055788617521664e-05,0
243,5.411659886881402e-113,4.269254348382363e-14,0.9999999999999574,1.9999999999999574,2
244,0.9999989505126415,2.408827549141665e-35,1.0494873584620882e-06,2.0989747169241764e-06,0
245,0.0,3.0717435552589615e-13,0.9999999999996929,1.999999999999693,2
246,0.0,4.3946305118773373e-20,1.0,2.0,2
247,0.9999951592417579,3.3820343904301275e-30,4.840758242261863e-06,9.681516484523726e-06,0
248,0.9999700732090893,8.264273285940772e-23,2.9926790910713706e-05,5.985358182142741e-05,0
249,7.296987375699113e-30,1.1083103340102538e-14,0.999999999999989,1.9999999999999891,2
250,0.0,0.0028327292263550558,0.997167270773645,1.997167270773645,2
251,0.0,9.53517933897161e-15,0.9999999999999906,1.9999999999999907,2
252,0.0,0.9996472038662966,0.00035279613370334484,1.0003527961337033,1
253,0.0,0.938624732164944,0.061375267835055994,1.061375267835056,1
254,6.606579498068127e-264,1.432535143344211e-16,0.9999999999999998,1.9999999999999998,2
255,2.5282938016527757e-26,1.5984541617107624e-08,0.9999999840154583,1.9999999840154583,2
256,0.0,0.9999999999994061,5.938442457993096e-13,1.0000000000005937,1
257,0.0,0.9999996820749375,3.1792506246285133e-07,1.0000003179250625,1
258,0.0,0.0003754656341281471,0.9996245343658718,1.9996245343658718,2
259,0.0,1.8194650139032325e-06,0.9999981805349861,1.9999981805349862,2
260,0.0,0.9999855464112147,1.4453588785302276e-05,1.0000144535887854,1
261,0.0,0.999946248233743,5.375176625693066e-05,1.0000537517662569,1
262,0.0,0.0017043409458163672,0.9982956590541837,1.9982956590541838,2
263,0.0,2.226539928187346e-14,0.9999999999999778,1.9999999999999778,2
264,0.9999984918885034,5.472232790747991e-34,1.5081114965303879e-06,3.0162229930607758e-06,0
265,0.9999925150028718,9.134212763436103e-28,7.484997128198901e-06,1.4969994256397802e-05,0
266,0.0,1.0412632905193869e-07,0.999999895873671,1.999999895873671,2
267,0.0,0.9996534871907525,0.0003465128092474425,1.0003465128092475,1
268,0.0,0.00011465778334897286,0.999885342216651,1.9998853422166512,2
269,0.0,0.9998957418148348,0.00010425818516519943,1.0001042581851651,1
270,0.0,2.1250762684436285e-05,0.9999787492373156,1.9999787492373156,2
271,0.0,0.0002608297811770283,0.999739170218823,1.999739170218823,2
272,0.9999744093262307,5.53617169172028e-17,2.559067376925295e-05,5.118134753856126e-05,0
273,0.0,0.9832713159208812,0.016728684079118705,1.0167286840791188,1
274,0.0,0.9995059015084962,0.0004940984915037543,1.0004940984915036,1
275,6.421623354691365e-191,1.4530692288722072e-05,0.9999854693077113,1.9999854693077113,2
276,5.661463234004379e-254,5.813727767501441e-13,0.9999999999994187,1.9999999999994187,2
277,0.9999566690050123,3.085521556720327e-19,4.333099498760907e-05,8.666198997521845e-05,0
278,0.0,1.7612369207839442e-13,0.9999999999998238,1.9999999999998237,2
279,0.9999422185021002,2.2368280786997e-15,5.778149789752563e-05,0.0001155629957972881,0
280,2.0831646703982692e-25,9.02976421572696e-09,0.9999999909702358,1.999999990970236,2
281,0.9999973981333248,5.368637790134472e-30,2.6018666751630915e-06,5.203733350326183e-06,0
282,0.999951028631016,1.2161114601192152e-14,4.897136897171711e-05,9.794273795559533e-05,0
283,0.0,0.09581242547346433,0.9041875745265356,1.9041875745265355,2
284,0.9999941947205088,4.107548969645073e-23,5.805279491086871e-06,1.1610558982173742e-05,0
285,1.0721199987402315e-112,0.003566803520018722,0.9964331964799813,1.9964331964799813,2
286,0.0,0.26618699044244076,0.7338130095575591,1.733813009557559,2
287,0.0,0.9999982096424449,1.790357555156149e-06,1.0000017903575553,1
288,0.0,0.00012601202545524135,0.9998739879745449,1.9998739879745449,2
289,0.999988191582442,2.4919238914821988e-22,1.180841755794766e-05,2.361683511589532e-05,0
290,0.0,0.0001441306154095995,0.9998558693845904,1.9998558693845903,2
291,0.0,2.780447005887882e-07,0.9999997219552994,1.9999997219552994,2
292,4.2966824588669503e-119,5.4493110933091765e-08,0.9999999455068892,1.9999999455068893,2
293,0.0,0.1507433575668529,0.849256642433147,1.849256642433147,2
294,0.0,1.3309054255614742e-05,0.9999866909457443,1.9999866909457442,2
295,1.757686632495177e-191,9.700505169943528e-10,0.9999999990299495,1.9999999990299495,2
296,0.0,0.9617481335199078,0.038251866480092246,1.0382518664800924,1
297,0.0,1.7807082655708706e-09,0.9999999982192918,1.9999999982192918,2
298,0.0,2.956323385841339e-08,0.9999999704367661,1.9999999704367661,2
299,0.0,1.3376898129389164e-15,0.9999999999999987,1.9999999999999987,2
300,1.187154359354537e-25,1.0348222810480555e-08,0.9999999896517772,1.999999989651777,2
301,0.9999457311563381,1.1668246117963162e-13,5.426884354512218e-05,0.00010853768720692682,0
302,0.9999673646983998,2.322755603820422e-15,3.263530159793172e-05,6.52706031981862e-05,0
303,0.0,8.259335560455785e-07,0.999999174066444,1.999999174066444,2
304,1.8000766273343803e-253,0.0001315469331972385,0.9998684530668027,1.9998684530668027,2
305,0.9999754419963717,2.720009784515479e-13,2.45580033564244e-05,4.911600698484977e-05,0
306,0.999962030919056,1.0953281845606296e-15,3.7969080942941255e-05,7.593816188697784e-05,0
307,0.0,0.8971805760585868,0.10281942394141323,1.1028194239414133,1
308,0.0,0.7504046568272329,0.2495953431727671,1.249595343172767,1
309,4.235978379909563e-244,0.0011114128740663434,0.9988885871259336,1.9988885871259336,2
310,1.0200554003184718e-268,0.0021458847089655727,0.9978541152910344,1.9978541152910343,2
311,0.9999689720008423,7.801611476728604e-15,3.1027999149808624e-05,6.205599830741886e-05,0
312,0.0,0.9966274960490021,0.003372503950997943,1.003372503950998,1
313,0.0,1.7054633030296972e-06,0.999998294536697,1.999998294536697,2
314,0.9999626113397652,1.2739849072624404e-15,3.738866023360347e-05,7.477732046848091e-05,0
315,0.9999828570915105,6.8773405627041405e-12,1.71429016122098e-05,3.4285810101760164e-05,0
316,8.249413202222738e-26,1.2321328022146761e-14,0.9999999999999877,1.9999999999999876,2
317,0.9999980046236037,2.140257439347538e-29,1.9953763962643195e-06,3.990752792528639e-06,0
318,0.9999808917577113,4.054535703407698e-16,1.910824228843972e-05,3.821648457728489e-05,0
