day,cluster0,cluster1,cluster2,cluster3,cluster4,weighted_mean,max
202,0.9998589968611064,5.3977109660620234e-42,0.0,0.0,0.0001410031388935287,0.0005640125555741148,0
203,0.9998812027377019,4.646736656339619e-33,0.0,0.0,0.00011879726229806728,0.0004751890491922691,0
204,0.9998941933659768,2.5828056154464365e-29,3.2666207037103248e-286,0.0,0.00010580663402318474,0.00042322653609273896,0
205,0.001900316962923454,4.1272840983431556e-20,0.0,3.760514180896846e-192,0.9980996830370765,3.992398732148306,4
206,0.9998765048304883,2.417681233856004e-18,0.0,0.0,0.0001234951695117803,0.0004939806780471235,0
207,0.9998945458804946,9.623502647363884e-33,0.0,0.0,0.0001054541195054122,0.0004218164780216488,0
208,0.0026231500804931363,2.2198286316972316e-28,0.0,2.9334988186808694e-203,0.9973768499195068,3.9895073996780273,4
209,0.9999023017193088,4.617606279120548e-36,0.0,0.0,9.769828069108249e-05,0.00039079312276432996,0
210,0.002594498808981627,9.999971714290124e-15,0.0,3.035036694400619e-230,0.9974055011910083,3.9896220047640436,4
211,0.9999236503494922,6.357091206090062e-57,0.0,0.0,7.634965050779787e-05,0.00030539860203119147,0
212,0.9999512531734036,6.349372594987569e-81,0.0,0.0,4.874682659641526e-05,0.00019498730638566105,0
213,0.0018098766396295646,1.3142469056311244e-44,0.0,4.511093931374791e-171,0.9981901233603705,3.992760493441482,4
214,0.9999283185873281,5.21590135773501e-64,0.0,0.0,7.168141267187805e-05,0.0002867256506875122,0
215,0.9998677152290668,2.112386368234263e-70,0.0,0.0,0.000132284770933242,0.000529139083732968,0
216,0.9999105879813017,4.566965757384987e-53,0.0,0.0,8.941201869822091e-05,0.00035764807479288365,0
217,0.0016512772088846629,1.7926182275493922e-35,0.0,1.160116925065284e-235,0.9983487227911153,3.9933948911644612,4
218,9.595738298922141e-23,2.4130264831984747e-28,0.0,0.0,1.0,4.0,4
219,1.651521065159867e-18,1.5088113795001895e-38,0.0,2.2999919951960424e-208,1.0,4.0,4
220,0.9995079678836366,1.0707804093498359e-50,2.265767222213065e-111,1.0971083067173945e-248,0.000492032116363481,0.001968128465453924,0
221,0.9998412186238164,1.3463049235518853e-63,3.546195616558981e-116,4.4890549797724915e-243,0.00015878137618353428,0.0006351255047341371,0
222,0.9998712722047629,9.548724476217722e-61,1.3295301111976366e-146,5.252286213886628e-234,0.00012872779523714103,0.0005149111809485641,0
223,0.0004642339519957769,4.327145906722202e-50,0.0,2.4135177408767677e-171,0.9995357660480042,3.998143064192017,4
224,2.387872638514764e-165,2.8799590996674226e-32,0.0,0.0,1.0,4.0,4
225,0.007225322560146213,1.1937375832853844e-42,0.0,0.0,0.9927746774398538,3.9710987097594153,4
226,0.9999137187491881,4.036603267867235e-30,0.0,0.0,8.628125081183293e-05,0.0003451250032473317,0
227,0.0,1.1151481679649892e-78,0.0,0.0,1.0,4.0,4
228,0.999851550093679,5.76228245930585e-16,0.0,0.0,0.00014844990632040204,0.0005937996252821844,0
229,0.0,4.264153183319605e-08,1.225859367428897e-246,0.0,0.9999999573584681,3.999999872075404,4
230,0.0,0.0004107935883573443,6.011326174885922e-202,0.0,0.9995892064116426,3.9987676192349277,4
231,2.0452041746484186e-21,8.749932096943106e-10,0.0,5.498612833037964e-157,0.9999999991250067,3.99999999737502,4
232,0.9999319977002441,5.606319840978871e-12,0.0,0.0,6.80022941494387e-05,0.0002720091822040746,0
233,0.9998621433008471,2.2780043831321952e-30,0.0,5.73303227661611e-283,0.0001378566991528547,0.0005514267966114188,0
234,0.9998287439080802,1.2878513960620266e-29,0.0,6.071910212351941e-252,0.00017125609191979055,0.0006850243676791622,0
235,0.999832347533193,6.840807818076976e-35,1.1503513713099395e-198,4.302575945040102e-199,0.0001676524668069113,0.0006706098672276452,0
236,0.9997391138229471,6.504678767905283e-40,4.296040741445113e-180,9.212275504776448e-235,0.00026088617705284824,0.001043544708211393,0
237,0.9996802857616675,6.13045030321933e-15,0.0,0.0,0.0003197142383262631,0.001278856953311183,0
238,0.9994766358544757,3.4568054667000275e-13,0.0,0.0,0.000523364145178682,0.0020934565810604086,0
239,0.000280529534262062,2.098796577702444e-09,1.1051793345449337e-189,1.5209582581283329e-106,0.9997194683669414,3.998877875566562,4
240,0.999856065879946,3.6731762290828817e-14,0.0,0.0,0.0001439341200172667,0.0005757364801057986,0
