day,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,weighted_mean,max
78,0.0,0.9999757801038817,2.2742593211733734e-47,0.0,2.4219872822056136e-05,2.32963403180785e-11,1.0000726597116516,1
79,0.0,0.9999930863192104,2.430751896889254e-47,0.0,6.91349359944005e-06,1.8719022240999508e-10,1.0000207412295592,1
80,0.0,0.9999967236108678,1.437449131142989e-55,0.0,3.276153431271292e-06,2.3570100450007003e-10,1.000009829403098,1
81,0.0,0.9999939604861213,2.240990924802696e-37,0.0,5.948035677913516e-06,9.147820090577974e-08,1.0000182100198376,1
82,0.0,0.999994961180244,1.237627991285251e-46,0.0,2.004797434528428e-06,3.0340223215223267e-06,1.0000181504815897,1
83,0.0,0.9999978991550796,4.278387331446889e-53,0.0,1.5880538200487483e-06,5.127911003460175e-07,1.0000068153258614,1
84,0.0,0.999993312103217,2.2073965859246284e-53,0.0,6.6293423466986526e-06,5.855443629603148e-08,1.000020122244785,1
85,0.0,0.9999897128784864,7.937266522145443e-85,2.7123116141795226e-120,1.0287088489297566e-05,3.3024380721938644e-11,1.0000308613975655,1
86,0.0,0.9999895093072688,9.685515940078767e-56,0.0,1.0482077102162051e-05,8.615628989563045e-09,1.0000314806938224,1
87,3.7437561020424514e-300,0.9999927924296409,1.9556430534451903e-73,0.0,6.883385653516989e-06,3.241847055580906e-07,1.0000219468957827,1
88,0.9999995817847087,0.0,0.0,1.7180498927359436e-42,5.263609817377558e-24,4.1821529120749307e-07,2.0910764560374654e-06,0
89,0.0,0.0,0.0,1.0,8.911821623820813e-98,5.805685635612457e-40,3.0,3
90,4.1604122037692486e-123,0.004779800386790375,1.5465033240017167e-101,3.226957170139466e-248,0.9952187143175649,1.4852956446980785e-06,3.9856620841352735,4
91,0.0,0.0,0.0,2.211271379134094e-153,0.9999918040954079,8.195904592218303e-06,4.000008195904592,4
92,2.025467992640421e-08,0.9959611729860531,7.466145936253919e-85,0.0,0.0009589089147029372,0.00307989784456404,1.0151962978676852,1
93,2.978393730294089e-29,0.01301333678350112,7.926025422257341e-53,0.0,0.5102224499696489,0.4767642132468499,4.437724202896346,4
94,0.0,0.9999645005835477,3.1366982572965806e-36,0.0,2.938283873469723e-05,6.116577717564223e-06,1.0001126148270743,1
95,3.79943374837237e-239,1.2184755600441292e-42,1.4651379986851902e-116,0.0,0.986154628952737,0.013845371047263166,4.013845371047264,4
96,5.263377817303528e-127,0.0,0.0,7.184488224346252e-199,0.9996867251026185,0.00031327489738147994,4.0003132748973815,4
97,3.0683059792992284e-31,0.9579118619998176,3.938261085134366e-89,0.0,0.04208812240551799,1.5594664480725758e-08,1.126264429595212,1
98,0.0,1.275683417280007e-56,3.1301088221701426e-98,0.0,1.0,5.59180203358549e-18,4.0,4
99,9.01748957641138e-231,0.0,1.2193370441867971e-187,0.0,0.9557798973216209,0.04422010267837913,4.04422010267838,4
100,0.0,0.9999888190437676,2.3184516657862443e-29,0.0,1.0533802139465089e-05,6.471540928980956e-07,1.0000341900227898,1
101,3.2559458385742055e-194,0.9996202931103343,1.6965493438341106e-34,0.0,0.0002773699063914804,0.00010233698327420962,1.0012414576522712,1
102,0.0,0.9999639554105886,8.797446361143459e-47,9.590696114382851e-305,3.604315656020846e-05,1.4328511767831723e-09,1.0001081352010852,1
103,0.0,0.9999370654514458,5.542942328973899e-35,8.658740020642425e-287,6.293263639608016e-05,1.912158024384818e-09,1.0001888055578203,1
104,0.0,0.9998962566299672,8.723261777311635e-28,1.0095172549081001e-131,0.00010374328839911358,8.163372790666478e-11,1.0003112301917323,1
105,0.0,0.9969746946674679,2.9019306604250643e-43,0.0,0.003025305332532029,8.927623421068926e-21,1.009075915997596,1
106,0.0,0.9991875179818431,1.9419157068860652e-36,9.683480580257862e-89,0.0008124820181425761,1.4400465118570416e-14,1.0024374460544854,1
107,0.0,0.9999191337214528,9.940869093366033e-33,0.0,8.085742219649443e-05,8.856350667792486e-09,1.0002426076919921,1
108,2.4830376163805513e-160,0.9975108662444738,3.804836548815345e-54,3.503017151145284e-70,0.0024887237605535273,4.0999497277428543e-07,1.0074678112615518,1
109,3.3098644933950237e-220,0.998293939627031,2.9491835295894492e-80,2.3904108801415867e-104,0.001590056399911906,0.00011600397305711598,1.0052341850919642,1
110,0.0,0.0,0.0,0.0,0.9999999999731696,2.6830457168908903e-11,4.000000000026831,4
111,0.0,0.0,0.0,2.408281998572772e-71,0.9997903897995063,0.00020961020049374476,4.000209610200494,4
112,5.592859520250252e-29,0.9829572598573706,2.8456116892272343e-63,2.2371130129107997e-262,0.01702865591161122,1.4084231018237668e-05,1.0511423046589068,1
113,0.0,0.0,0.0,1.581216790372401e-29,0.9999989218684527,1.0781315471955277e-06,4.000001078131547,4
114,1.1911249575759718e-12,9.774060442451274e-156,2.2006423299645605e-179,2.9089871740721685e-60,0.9983762994092641,0.0016237005895448082,4.001623700584781,4
115,2.4845624911219182e-210,0.9995444397451463,5.732835047616623e-48,2.1080925860351927e-97,0.0004554645823167259,9.567253695448602e-08,1.001366776437098,1
116,9.887113199842697e-150,0.9998570195840824,3.064917352497297e-54,7.389898287606411e-122,0.00014292961274908235,5.080316858837092e-08,1.0004289920509217,1
117,0.0,0.9999284842436243,1.735369485011079e-45,1.1822302975151613e-91,7.151575438572082e-05,1.9898694315034846e-12,1.0002145472711166,1
118,0.0,0.9996644493883253,6.58150965033279e-36,1.1307109137591036e-122,0.00033555061167476243,3.4574382009555407e-17,1.0010066518350247,1
119,0.0,0.9999385346272311,2.2836550879877837e-33,2.7614273095250414e-251,6.146413432890341e-05,1.238439970211124e-09,1.0001843973567466,1
120,4.780546295150759e-13,0.9996569945543312,3.744767870961909e-121,3.018633141041859e-35,0.0003428427160052603,1.6272918560377304e-07,1.0010291790642802,1
121,6.4671214487280285e-174,0.9996684796666546,3.404569381401575e-59,1.9308391859830413e-95,0.00033144614986082725,7.418348459360257e-08,1.0009946351835208,1
122,2.012998194561296e-93,0.9998443726806711,3.385593893246359e-83,1.561497002523247e-108,0.00015560223657975822,2.5082749190026554e-08,1.0004669070407362,1
123,9.031746544002968e-134,0.9997819427863069,1.2809125943680193e-51,2.7616677826615496e-56,0.00021801444082640786,4.277286656728584e-08,1.0006542144139454,1
124,0.9999944673473811,0.0,0.0,7.351011723196582e-88,5.530342965882599e-06,2.3096531140119804e-09,2.2132920129100456e-05,0
125,3.465076710410713e-148,0.0,0.0,0.0,0.9999631853233346,3.6814676665340334e-05,4.000036814676665,4
126,1.0685349405899529e-179,0.9974408588272321,4.398709256966532e-92,0.0,0.0025591411621106843,1.065721674009344e-11,1.007677423528961,1
127,8.430327589307915e-98,0.9993050032923977,2.1961987142954514e-94,9.26383520788e-312,0.000694996475171544,2.324307586464602e-10,1.0020849903552376,1
128,7.624777910269191e-234,0.9986482079461796,1.7821001460946861e-65,0.0,0.0013517920527185406,1.101695853257689e-12,1.0040553761625621,1
129,1.4224914878175816e-131,0.9995654763731482,2.566826672496653e-47,4.935237765301349e-49,0.00043452276833941294,8.585123944926659e-10,1.0013035717390677,1
130,0.0,0.9999415207643672,3.859170576434514e-43,1.9916194134720488e-97,5.8479029900133876e-05,2.0573283579743084e-10,1.000175437912632,1
131,5.551978878754886e-124,0.9996268707383519,2.1809693454249513e-43,8.144790123998858e-104,0.00037312622039430273,3.041253830107886e-09,1.0011193908261982,1
132,0.0,0.9999304071177957,5.731271540366777e-41,1.986186715518773e-85,6.959285546021447e-05,2.6743968393647084e-11,1.0002087786733564,1
133,0.0,0.9999403169202398,1.1386701039509349e-41,4.153610876326335e-131,5.968300687142287e-05,7.2888827076379e-11,1.0001790493121694,1
134,1.5831699982880935e-287,0.9999369586972592,2.0680943022439497e-54,5.8855948431072465e-67,6.304129692293815e-05,5.818038712105103e-12,1.0001891239140412,1
135,0.0,0.9999160010221556,3.297023758713493e-38,3.14013429242365e-72,8.399897041739628e-05,7.426971201607008e-12,1.0002519969409602,1
136,2.415567584e-315,0.9999074179840036,4.0847303978226953e-36,5.829636210277778e-72,9.25820134871101e-05,2.5091031952919878e-12,1.0002777460504977,1
137,0.0,0.9996542023076538,3.270490276816432e-45,0.0,0.00034579769234596605,2.2830625355987993e-16,1.0010373930770387,1
138,8.366234726352009e-185,6.492038719412432e-08,8.641527062675619e-42,2.8702897653760834e-87,0.9999999349357384,1.4387436019043675e-10,3.9999998053827124,4
139,0.0,0.9997581274760557,2.2804769993215615e-40,6.904904018933801e-114,0.00024187252363174773,3.1257659731813427e-13,1.0007256175721457,1
