day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,temp_mu,windspeed_mu,precip_mu,cloudcover_mu,visibility_mu,sealevelpressure_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
68,1,0.02705373849235666,0.09712700994942701,0.08855173315791627,0.04231974171596176,0.701381980489309,0.04356579619502961,9.155891700458595,6.894727253504297,1.1245647151446792,55.534507943776426,9.436865709757056,1019.2343237905127,554.3841003368211,16.902930370755957,6.568151067721044,1.0243077402975318,53.607656023758764,0.034379924572696674,-9.289059512138829,-257.6630070438605,6.568151067721044,8.58339436636728,2.2926439050837955,38.77437963038254,-0.2129863879126253,-17.097472723186986,-268.9651484228776,1.0243077402975318,2.2926439050837955,2.2056608379510756,12.19144216614505,-0.4282982585420102,-6.743273086882786,-132.87983981178974,53.607656023758764,38.77437963038254,12.19144216614505,993.7099729965622,-6.390709002826491,-115.91030946718324,-1954.8787899226836,0.034379924572696674,-0.2129863879126253,-0.4282982585420102,-6.390709002826491,0.31729864883622755,0.7524203560481315,26.400756502675733,-9.289059512138829,-17.097472723186986,-6.743273086882786,-115.91030946718324,0.7524203560481315,71.71566098178414,637.3284287225442,-257.6630070438605,-268.9651484228776,-132.87983981178974,-1954.8787899226836,26.400756502675733,637.3284287225442,20192.89584692947
68,2,0.02705373849235666,0.09712700994942701,0.08855173315791627,0.04231974171596176,0.701381980489309,0.04356579619502961,18.194213510443795,17.83463619596673,7.56450719062084,41.980109800083916,9.940062990291965,1014.9720174836663,502.4967189433417,43.17219853645604,16.398277169721894,3.447230213205762,-88.7712067483732,0.03992160548753061,-10.464952371550263,8.359371690912926,16.398277169721894,39.13355936381509,-12.13405919332086,-33.07221979795419,0.041396306819787496,-11.134246983093735,-28.02233006231961,3.447230213205762,-12.13405919332086,259.9382275864393,70.22147811004287,-1.7314412575831317,-36.79549423930493,-162.49031657103072,-88.7712067483732,-33.07221979795419,70.22147811004287,642.5497636029036,-0.9448560732959792,-21.859221503097885,-630.6125853085852,0.03992160548753061,0.041396306819787496,-1.7314412575831317,-0.9448560732959792,0.01708251355129955,0.28960137788676077,2.4585896579415776,-10.464952371550263,-11.134246983093735,-36.79549423930493,-21.859221503097885,0.28960137788676077,48.806823114389736,90.44534197682846,8.359371690912926,-28.02233006231961,-162.49031657103072,-630.6125853085852,2.4585896579415776,90.44534197682846,2274.6128873952603
68,3,0.02705373849235666,0.09712700994942701,0.08855173315791627,0.04231974171596176,0.701381980489309,0.04356579619502961,12.06931863004781,8.474874752593509,2.7472874179227214,78.37326514127385,6.774639298441988,1018.1769280012371,489.52176255311264,2.070486157321708,3.033525444126512,2.6818522428804568,-4.592348887171503,1.6989948334605505,-0.7471958968166389,-2.8914805491812947,3.033525444126512,7.557938092955785,4.270044826088507,-7.834058985471307,4.255619386353717,-2.031317674825304,-13.404304063307649,2.6818522428804568,4.270044826088507,9.433071331527795,-0.9231913233714092,1.590519901790095,-7.887142556373969,-38.62778300489683,-4.592348887171503,-7.834058985471307,-0.9231913233714092,96.49606082676854,-15.017576729904258,12.326325826640643,8.336065048119925,1.6989948334605505,4.255619386353717,1.590519901790095,-15.017576729904258,5.378925209003234,2.8094560308508965,-2.662967320118391,-0.7471958968166389,-2.031317674825304,-7.887142556373969,12.326325826640643,2.8094560308508965,74.50870458053754,58.723521381985975,-2.8914805491812947,-13.404304063307649,-38.62778300489683,8.336065048119925,-2.662967320118391,58.723521381985975,326.76757536232986
68,4,0.02705373849235666,0.09712700994942701,0.08855173315791627,0.04231974171596176,0.701381980489309,0.04356579619502961,18.574886735311466,15.858292927158352,0.012642267220692078,21.50977842295036,9.902550692736877,1018.3676231272121,525.562656684287,61.98127797445213,30.981309989494612,-0.02325082071143863,-36.25177409623821,0.8288516570606692,-26.092531332109814,53.19948904171919,30.981309989494612,56.312605404401495,-0.018761315881545653,-37.537548009729576,0.7231042438168763,-17.353997321704835,35.600626949578974,-0.02325082071143863,-0.018761315881545653,0.0015835249513320429,0.11173317357200999,-0.0002965790510195009,-0.015540374147093217,0.09900432863484689,-36.25177409623821,-37.537548009729576,0.11173317357200999,467.04425385532323,-1.9538824716025762,-14.954181618799025,-556.8253254353267,0.8288516570606692,0.7231042438168763,-0.0002965790510195009,-1.9538824716025762,0.2002253839180927,-0.4005938846508399,-0.23824435660781243,-26.092531332109814,-17.353997321704835,-0.015540374147093217,-14.954181618799025,-0.4005938846508399,35.507275696475666,14.83023943284726,53.19948904171919,35.600626949578974,0.09900432863484689,-556.8253254353267,-0.23824435660781243,14.83023943284726,4220.050912437983
68,5,0.02705373849235666,0.09712700994942701,0.08855173315791627,0.04231974171596176,0.701381980489309,0.04356579619502961,11.52011262326175,20.05746216902512,12.501354622293338,76.14162455168709,9.205352603823142,1005.9832679149239,445.7833434935661,8.701811096559831,23.2426206365322,0.8496618555587898,-24.23231322663385,0.39784716173811485,1.4512725291312532,-37.626965097854196,23.2426206365322,106.02071983478223,-9.02019056242456,-98.2067122694506,2.5951236171862466,-7.208425974286563,57.29631903032949,0.8496618555587898,-9.02019056242456,249.0902668167496,56.32637028992181,-14.814729877415793,-80.64758808690691,-158.7858741194865,-24.23231322663385,-98.2067122694506,56.32637028992181,203.4317052263808,-6.74921129252854,-24.247463436821384,-113.04488145938518,0.39784716173811485,2.5951236171862466,-14.814729877415793,-6.74921129252854,1.0706214222475243,4.235056234527837,7.026191093986722,1.4512725291312532,-7.208425974286563,-80.64758808690691,-24.247463436821384,4.235056234527837,64.75723247061356,31.01133409224316,-37.626965097854196,57.29631903032949,-158.7858741194865,-113.04488145938518,7.026191093986722,31.01133409224316,1131.5592021563775
69,0,0.028690561345347323,0.09175279494728775,0.09049683687776354,0.04014176549705579,0.7054633527426489,0.04345468858989608,11.552476536744214,14.801125678065235,11.68942535054546,70.6125273511477,8.249527803834283,1006.0764334196726,497.7583260076123,10.57148295197988,4.1158853908372555,-7.047987484557159,1.4535179267603497,-0.08068534771940931,5.783975831797895,32.429531572576714,4.1158853908372555,25.04139250639728,-22.822496649116907,-37.997805350992714,2.6633544953615673,6.965421715512599,-92.14044975394248,-7.047987484557159,-22.822496649116907,81.75702663718657,115.78379755261366,-0.32208932118595823,-0.31135920900541164,64.59601920161471,1.4535179267603497,-37.997805350992714,115.78379755261366,345.0048792461106,-13.099792405255592,-21.33927458357459,175.41602846794765,-0.08068534771940931,2.6633544953615673,-0.32208932118595823,-13.099792405255592,1.9063759548965837,0.20992171059051362,-28.38326375006798,5.783975831797895,6.965421715512599,-0.31135920900541164,-21.33927458357459,0.20992171059051362,43.647135095540186,99.63344220259968,32.429531572576714,-92.14044975394248,64.59601920161471,175.41602846794765,-28.38326375006798,99.63344220259968,1152.3501554107766
69,1,0.028690561345347323,0.09175279494728775,0.09049683687776354,0.04014176549705579,0.7054633527426489,0.04345468858989608,8.423585187180606,6.958428718055173,1.204138566141799,53.22203502646856,9.407872401490382,1018.8203047360131,555.5225045521205,14.217967415912176,7.84415584264718,1.8685686159567763,66.74348911689265,-0.19680654408083922,-13.851790239253296,-304.9053220934055,7.84415584264718,9.314856174677931,2.33362016464992,43.928851993923665,-0.15954877974731446,-18.585800317469335,-286.9822604110357,1.8685686159567763,2.33362016464992,2.2425292153177545,14.928727034671008,-0.4137327898648379,-6.518662485270051,-142.4274399871617,66.74348911689265,43.928851993923665,14.928727034671008,1030.0673382558969,-7.551296925168265,-125.5423486842759,-1839.6476235478704,-0.19680654408083922,-0.15954877974731446,-0.4137327898648379,-7.551296925168265,0.3586286313296943,0.5551695445003394,29.21854028724912,-13.851790239253296,-18.585800317469335,-6.518662485270051,-125.5423486842759,0.5551695445003394,76.31586379597125,642.0740131645772,-304.9053220934055,-286.9822604110357,-142.4274399871617,-1839.6476235478704,29.21854028724912,642.0740131645772,20609.696844681668
69,2,0.028690561345347323,0.09175279494728775,0.09049683687776354,0.04014176549705579,0.7054633527426489,0.04345468858989608,18.77110193147261,18.23118022379925,7.455789373317077,39.90654869003047,9.940234333033192,1013.8789017530914,502.15845678100186,43.324829559330524,11.305410441846945,-0.7644915085808135,-94.24389047605447,0.07245650826960622,-4.139440331440783,-3.562488161487127,11.305410441846945,30.537655453941223,-14.838731714862458,-11.917715595455041,0.05860259268896409,-3.4583839163907224,-31.056309566249432,-0.7644915085808135,-14.838731714862458,255.00451304890663,85.6120226441562,-1.7006251635366787,-28.669621319811792,-159.3812148255983,-94.24389047605447,-11.917715595455041,85.6120226441562,552.8035470827044,-1.0719931465954475,-40.22130439882138,-528.5753437498223,0.07245650826960622,0.05860259268896409,-1.7006251635366787,-1.0719931465954475,0.01686253506753575,0.2400378099088487,2.4758859898786385,-4.139440331440783,-3.4583839163907224,-28.669621319811792,-40.22130439882138,0.2400378099088487,37.38197699603719,108.22385912584511,-3.562488161487127,-31.056309566249432,-159.3812148255983,-528.5753437498223,2.4758859898786385,108.22385912584511,2367.378609441628
69,3,0.028690561345347323,0.09175279494728775,0.09049683687776354,0.04014176549705579,0.7054633527426489,0.04345468858989608,12.038787129006385,8.37612530492725,2.895035166408294,78.6072071106942,6.607400790231155,1017.7457648697293,488.4445567670731,2.163132526288763,3.1714417931583556,2.913122525202272,-4.8102449684529445,1.704122608402595,-1.0622143204470538,-3.748672560505244,3.1714417931583556,7.761276424547391,4.78419252762155,-7.746376870267992,4.1961860104016075,-2.9610003961155753,-15.827515882836208,2.913122525202272,4.78419252762155,9.512224175364954,-1.6587714177229553,2.1609073811543493,-7.059092806237656,-37.67268498092999,-4.8102449684529445,-7.746376870267992,-1.6587714177229553,100.61590420515012,-15.163764206577092,15.068022661840704,12.540599596512106,1.704122608402595,4.1961860104016075,2.1609073811543493,-15.163764206577092,5.150021613462911,1.5352994993710423,-6.222074079301732,-1.0622143204470538,-2.9610003961155753,-7.059092806237656,15.068022661840704,1.5352994993710423,74.91694499448474,52.74871912951186,-3.748672560505244,-15.827515882836208,-37.67268498092999,12.540599596512106,-6.222074079301732,52.74871912951186,320.8463689372664
69,4,0.028690561345347323,0.09175279494728775,0.09049683687776354,0.04014176549705579,0.7054633527426489,0.04345468858989608,18.509304905665633,15.68935237672816,0.009712189013737554,22.360435368980603,9.914001669736496,1018.5787282005734,525.5273360805464,60.91122640170342,31.164554175816033,-0.020764541865041806,-41.147909077670626,0.7764640283664677,-26.527084427694213,63.497387775025445,31.164554175816033,57.45229416085702,-0.01191173863306826,-47.864460755021234,0.7640731559410623,-18.415411429508268,36.90068448119997,-0.020764541865041806,-0.01191173863306826,0.0009976501135746376,0.07209626953829172,-0.0005028437793530113,-0.00811081489905295,0.1751790550934081,-41.147909077670626,-47.864460755021234,0.07209626953829172,519.7642129788662,-1.4715097682564098,-7.843728169992303,-598.2516804334823,0.7764640283664677,0.7640731559410623,-0.0005028437793530113,-1.4715097682564098,0.15911479100225703,-0.3960356359045389,-0.3237033535736658,-26.527084427694213,-18.415411429508268,-0.00811081489905295,-7.843728169992303,-0.3960356359045389,36.075924204227405,16.186032309053964,63.497387775025445,36.90068448119997,0.1751790550934081,-598.2516804334823,-0.3237033535736658,16.186032309053964,4287.302259511017
69,5,0.028690561345347323,0.09175279494728775,0.09049683687776354,0.04014176549705579,0.7054633527426489,0.04345468858989608,11.528725367520451,20.220988664088324,12.614964923184168,75.77520535404042,9.204774537281,1005.9404361327388,446.46671588952785,8.789607225562554,23.271753331748414,0.5534558703198948,-24.287967681487167,0.4021221831682075,1.7903151262691683,-38.031925264995245,23.271753331748414,105.32545254124697,-11.117078241179538,-99.57549954719116,2.697153247979763,-4.537441769095059,59.56914677558151,0.5534558703198948,-11.117078241179538,248.465826347695,59.396030150146515,-14.80342019473993,-80.63018322768023,-164.19887780243957,-24.287967681487167,-99.57549954719116,59.396030150146515,208.0713156741526,-7.013198723019459,-27.008912023373345,-116.97647020686561,0.4021221831682075,2.697153247979763,-14.80342019473993,-7.013198723019459,1.0731292002702877,4.254628268975116,7.559098048083471,1.7903151262691683,-4.537441769095059,-80.63018322768023,-27.008912023373345,4.254628268975116,65.19964079784407,34.36192296597551,-38.031925264995245,59.56914677558151,-164.19887780243957,-116.97647020686561,7.559098048083471,34.36192296597551,1129.3269754807243
70,0,0.030781219783010422,0.10588132252935831,0.09486743224508698,0.038536186662031485,0.6866646916546781,0.043269147125834774,11.141201035959552,14.514050896133046,10.882100783783304,68.39481652807362,8.161479781036007,1007.1777773134538,498.0235627655327,10.730090402358917,5.1812054485076136,-3.0544343913255996,13.604597173979565,0.24525843097338149,1.956469482528034,33.944894878459976,5.1812054485076136,25.956866156890726,-18.36342973248866,-23.786463196388087,3.0225746309543617,3.0142399399601962,-89.66427285609274,-3.0544343913255996,-18.36342973248866,85.3674183173172,132.7997490801433,0.6297016388672505,-12.08140151270273,59.48477524776526,13.604597173979565,-23.786463196388087,132.7997490801433,398.30965827482544,-8.784274325722349,-53.994484394918366,152.94806455187756,0.24525843097338149,3.0225746309543617,0.6297016388672505,-8.784274325722349,1.942887589002822,-0.9533019986146483,-26.497948084277674,1.956469482528034,3.0142399399601962,-12.08140151270273,-53.994484394918366,-0.9533019986146483,54.36640285873413,88.10586054475941,33.944894878459976,-89.66427285609274,59.48477524776526,152.94806455187756,-26.497948084277674,88.10586054475941,1082.8110529239748
70,1,0.030781219783010422,0.10588132252935831,0.09486743224508698,0.038536186662031485,0.6866646916546781,0.043269147125834774,7.995533367704502,6.8103197803612465,1.047902582313762,48.98084037474266,9.199701104330403,1019.8882172500456,552.4084799789476,11.6701454049812,7.430055340987807,2.008109326082475,60.99208847055173,0.17726974906839452,-15.136182304665931,-253.25396118398842,7.430055340987807,9.72826239323033,2.198675991028014,35.65254237098054,0.3487850012645968,-17.281941839188267,-253.4163030260867,2.008109326082475,2.198675991028014,2.1009128189907744,16.970258150069306,-0.14397301507507945,-6.713840873593498,-120.09171381327786,60.99208847055173,35.65254237098054,16.970258150069306,998.6314431423752,-5.459386101128789,-132.32123409452728,-1476.9892602343243,0.17726974906839452,0.3487850012645968,-0.14397301507507945,-5.459386101128789,0.7050332137106997,-0.443494002044861,29.135338493908357,-15.136182304665931,-17.281941839188267,-6.713840873593498,-132.32123409452728,-0.443494002044861,77.58241102636755,504.2642312980557,-253.25396118398842,-253.4163030260867,-120.09171381327786,-1476.9892602343243,29.135338493908357,504.2642312980557,18092.031254729205
70,2,0.030781219783010422,0.10588132252935831,0.09486743224508698,0.038536186662031485,0.6866646916546781,0.043269147125834774,18.970428929646726,18.283771946338977,7.157814016879374,39.96126358326939,9.941978042796038,1013.7543434633865,509.1273821266562,44.150319464004376,12.489882281814403,-2.083340103308206,-86.73551792831415,0.08065349493441502,-4.232054041819865,54.49046090910464,12.489882281814403,30.1660357863218,-14.647538218377147,-8.491192320283691,0.05692862128585346,-3.8211339405231195,17.528541261852286,-2.083340103308206,-14.647538218377147,245.2853417489762,82.14751072796739,-1.6386661927051338,-26.89977166197226,-201.39533297349493,-86.73551792831415,-8.491192320283691,82.14751072796739,541.1167700868052,-1.0370562593321264,-43.73706398472837,-415.999027179081,0.08065349493441502,0.05692862128585346,-1.6386661927051338,-1.0370562593321264,0.016344915948437864,0.23700619178222276,2.826542954638179,-4.232054041819865,-3.8211339405231195,-26.89977166197226,-43.73706398472837,0.23700619178222276,36.387628565512344,95.02315917972896,54.49046090910464,17.528541261852286,-201.39533297349493,-415.999027179081,2.826542954638179,95.02315917972896,4159.450247132296
70,3,0.030781219783010422,0.10588132252935831,0.09486743224508698,0.038536186662031485,0.6866646916546781,0.043269147125834774,12.014177582985246,8.304826983794666,3.016143191754698,78.78055416004317,6.474876473089278,1017.3874538002844,487.55643082462586,2.2292261006034373,3.274657761380941,3.1100328312248613,-4.940527220026337,1.6907135736958634,-1.3370840780561624,-4.576419275624889,3.274657761380941,7.928211104513617,5.19728602226497,-7.680116355256373,4.140132604912777,-3.706584477592198,-17.85919993696911,3.1100328312248613,5.19728602226497,9.556147431313649,-2.2354867054386163,2.6490270652118597,-6.312532780707844,-36.56938121970778,-4.940527220026337,-7.680116355256373,-2.2354867054386163,103.76185590100809,-15.237068067242985,17.162557542535207,16.37079172799865,1.6907135736958634,4.140132604912777,2.6490270652118597,-15.237068067242985,4.925296290780177,0.42032244525048323,-9.456226610519748,-1.3370840780561624,-3.706584477592198,-6.312532780707844,17.162557542535207,0.42032244525048323,74.95702674861768,46.940340130123644,-4.576419275624889,-17.85919993696911,-36.56938121970778,16.37079172799865,-9.456226610519748,46.940340130123644,312.75424249471433
70,4,0.030781219783010422,0.10588132252935831,0.09486743224508698,0.038536186662031485,0.6866646916546781,0.043269147125834774,18.781558834397938,15.87361107354883,0.0071377042797886895,22.335151929837895,9.964511117279946,1018.457727317989,524.5835435316865,58.317360301002864,28.774233051243193,-0.01617034404389359,-41.98903811185418,0.14661922067190278,-24.836532013836297,58.207161368766684,28.774233051243193,56.381724139799076,-0.012660687634410433,-49.47789373385992,0.25721188245638726,-17.162675806844835,31.875819992272465,-0.01617034404389359,-0.012660687634410433,0.0004893067894995491,0.04640896157660852,-0.0001808680613482438,-0.008907339064592184,-0.08015911700603467,-41.98903811185418,-49.47789373385992,0.04640896157660852,535.9460086382076,-0.7579596700255357,-6.443468883579636,-647.0177343139044,0.14661922067190278,0.25721188245638726,-0.0001808680613482438,-0.7579596700255357,0.02637366877384163,-0.10438941562556384,-0.22591286423782178,-24.836532013836297,-17.162675806844835,-0.008907339064592184,-6.443468883579636,-0.10438941562556384,34.88326557457855,25.490103659611083,58.207161368766684,31.875819992272465,-0.08015911700603467,-647.0177343139044,-0.22591286423782178,25.490103659611083,4150.24187571075
70,5,0.030781219783010422,0.10588132252935831,0.09486743224508698,0.038536186662031485,0.6866646916546781,0.043269147125834774,11.466006563140443,20.196825531134138,12.61255382813175,75.99342796837914,9.206753776715347,1005.970999130152,446.58038117047045,9.036179577359508,23.988975776752948,1.528698183369051,-24.86098092090518,0.3600444509259357,1.5533030945943542,-39.415063434029186,23.988975776752948,107.52384261480188,-10.425712999327597,-103.09747305380488,2.685919417975457,-3.6377956667878313,59.501546723931966,1.528698183369051,-10.425712999327597,249.5987982921557,57.25689145797627,-14.915618276983833,-80.96912343538227,-167.66074058122902,-24.86098092090518,-103.09747305380488,57.25689145797627,210.06731623522026,-6.958459219917019,-28.31205173478845,-114.06242716938208,0.3600444509259357,2.685919417975457,-14.915618276983833,-6.958459219917019,1.0817279985214077,4.325371094677821,7.785018670714128,1.5533030945943542,-3.6377956667878313,-80.96912343538227,-28.31205173478845,4.325371094677821,66.35010979281076,37.279892644748834,-39.415063434029186,59.501546723931966,-167.66074058122902,-114.06242716938208,7.785018670714128,37.279892644748834,1135.365114366276
71,0,0.03221726110813323,0.11509342337793975,0.10165083820714596,0.03882465552417766,0.6684463629686617,0.043767458813941625,11.036707984897362,14.618196694764272,10.569417394311872,67.39949293825326,8.167039154598987,1007.5689813417646,496.77691775837155,11.070055839895163,5.393112860622317,-2.2797615514287415,16.39475885680239,0.45900641791358804,0.9529817964881552,34.84833166237976,5.393112860622317,24.655751338680975,-18.21916579025758,-22.68916807662193,3.2016485949098588,2.678329670537325,-82.10789126612468,-2.2797615514287415,-18.21916579025758,85.11266466430365,136.25207321922244,0.826058618309268,-16.287737815116603,66.67793976728531,16.39475885680239,-22.68916807662193,136.25207321922244,414.91575787491246,-7.477453126565204,-66.78423507052648,165.8858183682857,0.45900641791358804,3.2016485949098588,0.826058618309268,-7.477453126565204,2.003617708883553,-1.4020836133300287,-25.789814454598822,0.9529817964881552,2.678329670537325,-16.287737815116603,-66.78423507052648,-1.4020836133300287,59.679336171855546,78.29285558980318,34.84833166237976,-82.10789126612468,66.67793976728531,165.8858183682857,-25.789814454598822,78.29285558980318,1027.3467993482016
71,1,0.03221726110813323,0.11509342337793975,0.10165083820714596,0.03882465552417766,0.6684463629686617,0.043767458813941625,8.525142603294597,6.900472804338223,0.9701908606658795,47.71865104202977,9.20066434385255,1019.991742687391,546.7946126354894,14.54525370254454,6.911315976716612,1.3297790821357016,49.35030730258354,0.05580341906304569,-13.505557322871633,-239.38803898902447,6.911315976716612,9.769348684097103,1.963058444275258,28.96421430647229,0.5756458428242571,-16.12770418604453,-233.21528477219124,1.3297790821357016,1.963058444275258,2.0031023599057853,16.637881456342992,-0.13044919531918167,-6.266034365798776,-105.0990504499429,49.35030730258354,28.96421430647229,16.637881456342992,966.7776198682869,-5.683441172548976,-123.8857060934488,-1236.1145424158897,0.05580341906304569,0.5756458428242571,-0.13044919531918167,-5.683441172548976,0.6371275085456035,-0.518594880314969,23.051289072289016,-13.505557322871633,-16.12770418604453,-6.266034365798776,-123.8857060934488,-0.518594880314969,72.48483831452326,435.5374616467098,-239.38803898902447,-233.21528477219124,-105.0990504499429,-1236.1145424158897,23.051289072289016,435.5374616467098,16154.033871611711
71,2,0.03221726110813323,0.11509342337793975,0.10165083820714596,0.03882465552417766,0.6684463629686617,0.043767458813941625,18.977242759287357,17.83620942710352,6.671754814202077,37.52762632965344,9.945791114379766,1013.964295461981,510.9559829131361,45.48737012302131,14.129017861425394,-1.8513397698183793,-79.96167811862891,0.07540226456356795,-5.206866270545868,69.18163412083702,14.129017861425394,28.377950003610007,-10.902413623545959,-3.582512260849637,0.02907876092467895,-5.284599900555532,21.794255382491958,-1.8513397698183793,-10.902413623545959,232.1728427148367,92.5402005241372,-1.5553310874040016,-26.69330612427989,-199.73050954137693,-79.96167811862891,-3.582512260849637,92.5402005241372,558.1192893100916,-1.1016670194442086,-44.131110933025795,-450.39356551796203,0.07540226456356795,0.02907876092467895,-1.5553310874040016,-1.1016670194442086,0.015460418041445045,0.23361886720361205,2.7384135093056403,-5.206866270545868,-5.284599900555532,-26.69330612427989,-44.131110933025795,0.23361886720361205,34.946532447101916,84.74331908854117,69.18163412083702,21.794255382491958,-199.73050954137693,-450.39356551796203,2.7384135093056403,84.74331908854117,4044.739319813623
71,3,0.03221726110813323,0.11509342337793975,0.10165083820714596,0.03882465552417766,0.6684463629686617,0.043767458813941625,12.015316519849787,8.33460598244688,2.997455558056207,78.71365288467413,6.499480277525572,1017.4366736472641,487.65783651702975,2.2024127723132763,3.2523479140190745,3.088375389852255,-4.85217682840177,1.6721009952931745,-1.3226423903007947,-4.656253171800543,3.2523479140190745,7.962020616921188,5.073373275764662,-7.827615582675204,4.2020604774103845,-3.4392424607217333,-17.31408643808768,3.088375389852255,5.073373275764662,9.569243948863921,-1.9894413555819976,2.5571954377555186,-6.4964949266308025,-36.54146567393381,-4.85217682840177,-7.827615582675204,-1.9894413555819976,102.98939767537917,-15.299115139185984,16.279269652308738,15.816311886385853,1.6721009952931745,4.2020604774103845,2.5571954377555186,-15.299115139185984,4.962714229287844,0.6230249322354212,-9.133442512346841,-1.3226423903007947,-3.4392424607217333,-6.4964949266308025,16.279269652308738,0.6230249322354212,75.00729395169621,47.30205716347216,-4.656253171800543,-17.31408643808768,-36.54146567393381,15.816311886385853,-9.133442512346841,47.30205716347216,310.1755202928892
71,4,0.03221726110813323,0.11509342337793975,0.10165083820714596,0.03882465552417766,0.6684463629686617,0.043767458813941625,18.869805095880565,16.020166738442622,0.004694822657046507,22.267319368787135,9.977769691847369,1018.43080910194,525.2036143516791,58.530611935275736,28.788980310162977,-0.003539864239552718,-41.66570420979159,0.0816707340447396,-25.125651374326612,48.04261322456029,28.788980310162977,56.883935205543814,-0.004088345884143208,-48.393965761056414,0.12555142222878043,-17.370353519949997,24.908650761422646,-0.003539864239552718,-0.004088345884143208,0.0002235880906242197,0.05501600571827383,-0.00021102673722992325,-0.01042157951979027,-0.07520455262916154,-41.66570420979159,-48.393965761056414,0.05501600571827383,539.529249637139,-0.5276332943451835,-7.487655077921061,-657.7200266539119,0.0816707340447396,0.12555142222878043,-0.00021102673722992325,-0.5276332943451835,0.008483594269445345,-0.04111202977390652,-0.2027886503958633,-25.125651374326612,-17.370353519949997,-0.01042157951979027,-7.487655077921061,-0.04111202977390652,35.29266047383376,32.997660807969545,48.04261322456029,24.908650761422646,-0.07520455262916154,-657.7200266539119,-0.2027886503958633,32.997660807969545,4360.141677365566
71,5,0.03221726110813323,0.11509342337793975,0.10165083820714596,0.03882465552417766,0.6684463629686617,0.043767458813941625,11.405172380268128,20.237205320487025,12.382355720720419,75.95834932192854,9.222207799805071,1006.2378335882728,446.996086223925,9.191373798945037,24.49116401915132,2.622401854817898,-25.36177719409853,0.3082886161976481,1.2539775214137756,-39.85214429250441,24.49116401915132,109.34565166889075,-10.071408880983626,-107.3808411975774,2.674924152365091,-1.2543111078354345,61.791344427170095,2.622401854817898,-10.071408880983626,249.21350560895584,57.64316600573226,-14.967337380748997,-82.16072765027226,-173.48276680857063,-25.36177719409853,-107.3808411975774,57.64316600573226,215.32867819408762,-6.993997417830201,-34.301706180939846,-117.80254276567621,0.3082886161976481,2.674924152365091,-14.967337380748997,-6.993997417830201,1.0838066210923623,4.511484550350602,8.172971203665858,1.2539775214137756,-1.2543111078354345,-82.16072765027226,-34.301706180939846,4.511484550350602,69.32923828775368,46.62576510872221,-39.85214429250441,61.791344427170095,-173.48276680857063,-117.80254276567621,8.172971203665858,46.62576510872221,1136.1332874786933
72,0,0.03331422380082164,0.1250253118512381,0.10504287152781604,0.04033238948259809,0.6516740161172871,0.04461118722023894,11.0441979682572,14.738644104838096,10.3660104817804,66.93481915531443,8.199981189715839,1007.7657856921386,496.06949458605004,11.119267255114108,5.7314559389616795,-2.462402833213079,15.880324310165506,0.5691409474985504,1.2807432316819338,33.111842355517126,5.7314559389616795,24.602835475335457,-18.46354980120941,-22.980605626053325,3.366361816799824,3.134448325724904,-81.96326922579456,-2.462402833213079,-18.46354980120941,84.46771168956438,135.37289566323122,0.6910900612048575,-17.978730637406453,69.40318699766458,15.880324310165506,-22.980605626053325,135.37289566323122,413.0854269124636,-7.281761712415774,-71.52566657840458,164.04094738991222,0.5691409474985504,3.366361816799824,0.6910900612048575,-7.281761712415774,2.0245108369634193,-1.3259822378919779,-25.874334764624358,1.2807432316819338,3.134448325724904,-17.978730637406453,-71.52566657840458,-1.3259822378919779,62.244741796965485,75.72378030505567,33.111842355517126,-81.96326922579456,69.40318699766458,164.04094738991222,-25.874334764624358,75.72378030505567,1013.7065946116015
72,1,0.03331422380082164,0.1250253118512381,0.10504287152781604,0.04033238948259809,0.6516740161172871,0.04461118722023894,9.322291987647725,6.88376062341628,0.904769365905386,49.61201018251476,9.220321255549011,1019.9097845555231,538.7865515187228,17.13521241151385,5.517814510193246,0.6053395264718621,33.496772411790985,0.3655645723395351,-9.342027436934712,-175.58830855791936,5.517814510193246,8.990921423597948,1.818525164251532,20.798988544190106,0.589798005346011,-14.014516836416778,-193.2367488476502,0.6053395264718621,1.818525164251532,1.8977279654167598,13.839155014461408,-0.1299203108215627,-5.69680755037275,-90.21876908645535,33.496772411790985,20.798988544190106,13.839155014461408,944.0308055394581,-4.0346490351357085,-108.8222023023646,-1113.4419375290313,0.3655645723395351,0.589798005346011,-0.1299203108215627,-4.0346490351357085,0.5708655135070217,-0.6231603513792924,14.949151750196101,-9.342027436934712,-14.014516836416778,-5.69680755037275,-108.8222023023646,-0.6231603513792924,64.7762856407631,367.6027061773356,-175.58830855791936,-193.2367488476502,-90.21876908645535,-1113.4419375290313,14.949151750196101,367.6027061773356,14348.69849162421
