day,cluster0,cluster1,cluster2,cluster3,weighted_mean,max
119,2.6014602682060483e-05,4.1041104363959815e-06,2.9363523579762544e-61,0.9999698812868816,2.999913747971081,3
120,0.0007207556592482748,0.00012483609704430775,6.379218233188354e-22,0.9991544082437074,2.997588060828167,3
121,0.0002040257545492314,0.0002909693219596544,4.0083400751236614e-35,0.9995050049234911,2.9988059840924333,3
122,0.0006796452427741647,5.947814861930774e-05,1.9241769251915918e-27,0.9992608766086065,2.9978421079744386,3
123,0.00011188286335860918,0.00016782004104383064,5.214648336462108e-35,0.9997202970955975,2.9993287113278364,3
124,0.9999656597026729,3.434029727072213e-05,5.629220310606432e-14,1.4504440411427797e-259,3.434029738330654e-05,0
125,4.294393138619298e-27,1.0,3.4821019865557794e-18,0.0,1.0,1
126,7.471988793516671e-10,0.013974556495495612,2.517606376171416e-52,0.9860254427573055,2.972050884767412,3
127,6.227432560969555e-07,0.0015811579621365557,2.7814374828944917e-43,0.9984182192946074,2.9968358158459587,3
128,2.8378455484803752e-11,0.007607981429879105,3.849969501107624e-68,0.9923920185417424,2.9847840370551064,3
129,4.1031622755115624e-05,0.000123976368721231,4.381878611785693e-44,0.9998349920085237,2.9996289523942923,3
130,2.271414952230111e-06,1.8962364066747129e-06,5.252056710498514e-65,0.9999958323486411,2.99998939328233,3
131,1.7938427441512624e-06,0.0008474005445568858,1.537501483034925e-47,0.9991508056126989,2.9982998173826534,3
132,7.763217498901556e-07,1.3385656213302499e-05,9.780940844337084e-71,0.9999858380220368,2.9999708997223236,3
133,1.4215727774238213e-05,8.697136751122912e-06,1.254783004552229e-58,0.9999770871354746,2.999939958543175,3
134,7.245556836033612e-06,1.2437391963823328e-05,3.573431178248766e-57,0.9999803170512002,2.9999533885455643,3
135,1.8467466585425795e-06,1.2933360522001992e-05,1.63582719075375e-67,0.9999852198928195,2.9999685930389806,3
136,3.0644468838486124e-06,1.1500996264992062e-05,4.638374518564161e-64,0.9999854345568512,2.999967804666819,3
137,1.2651284682680756e-12,0.00016639239592173787,2.938906198273318e-105,0.9998336076028131,2.999667215204361,3
138,0.0018283057742226262,0.27931752386697606,7.88080847053598e-62,0.7188541703588013,2.43588003494338,3
139,5.0416342945674284e-08,0.00011938648971850701,5.298650674411643e-81,0.9998805630939386,2.9997610757715343,3
140,1.4067869775846805e-07,2.520043788288841e-05,4.5559143750685905e-76,0.9999746588834194,2.999949177088141,3
