day,cluster0,cluster1,cluster2,cluster3,weighted_mean,max
188,1.415701964858693e-135,4.1422409839419706e-36,0.9999999999944092,5.590676458919515e-12,2.0000000000055906,2
189,0.9999953393198087,5.389352422936292e-44,4.660680191339824e-06,2.8755407598973305e-17,9.321360382765914e-06,0
190,0.9999947344261242,2.2248221095875294e-51,5.265573875843351e-06,8.872642644560115e-19,1.0531147751689364e-05,0
191,0.9999945729341424,3.518991321812895e-50,5.427065857593647e-06,4.0112375480941847e-19,1.0854131715188496e-05,0
192,0.9999928730075484,2.1092951876624463e-48,7.126992451371576e-06,3.5117161273483965e-16,1.4253984903796666e-05,0
193,0.99999098378692,5.276390545384618e-41,9.016213080011829e-06,4.028859626973132e-21,1.803242616002367e-05,0
194,0.9999934845747688,1.147452915332608e-39,6.515425231190647e-06,8.935306352950845e-22,1.3030850462381297e-05,0
195,0.9999935313771074,6.45748552356357e-42,6.468622892618225e-06,1.5096900244098262e-20,1.2937245785236495e-05,0
196,0.9999953602350253,8.123600410911376e-47,4.6397649746814814e-06,5.456114172786561e-23,9.279529949362963e-06,0
197,0.9999939877530569,8.81131854575807e-42,6.01224694307323e-06,2.805895305297133e-22,1.202449388614646e-05,0
198,0.999994394869478,2.7461825725137005e-39,5.605130522025569e-06,5.906559669020497e-25,1.1210261044051138e-05,0
199,0.9999959016761816,7.065030188330151e-44,4.098323818469378e-06,1.4376274999955075e-25,8.196647636938756e-06,0
200,0.9999939685058736,1.4387883456397702e-41,6.031494126273852e-06,1.4706311514155844e-27,1.2062988252547705e-05,0
201,0.9999947583602568,9.842904704301091e-57,5.241639743236243e-06,3.9062427562208206e-25,1.0483279486472486e-05,0
202,0.9999958441700664,1.7441644832511303e-46,4.1558299336431624e-06,1.9554753546415245e-24,8.311659867286325e-06,0
203,0.9999951152383859,9.468345274324953e-54,4.884761614021985e-06,9.186467024099343e-23,9.76952322804397e-06,0
204,0.9999949572872654,1.5067216370472588e-53,5.042712734580905e-06,2.604555623195326e-23,1.008542546916181e-05,0
205,0.9999947172206392,3.511249780117374e-51,5.282779360853481e-06,8.863560162384302e-23,1.0565558721706961e-05,0
206,0.99999489675892,6.854389903200525e-81,5.103241080111434e-06,1.0184104936318997e-22,1.0206482160222867e-05,0
207,0.9999953179566315,5.888932695623829e-53,4.68204336855753e-06,6.38522762090735e-24,9.36408673711506e-06,0
208,0.9998497820570694,2.012192407868602e-78,0.00015021794293050737,8.96111020938451e-23,0.00030043588586101474,0
209,0.999995190663113,3.840056326934598e-51,4.809336886920965e-06,2.326126281004165e-21,9.618673773841938e-06,0
210,0.908410648520678,3.33184125046108e-92,0.0915893514793188,3.2864142412391105e-15,0.18317870295864747,0
211,0.9999950078334762,9.88111544926681e-56,4.992166523772505e-06,6.257475803830587e-21,9.984333047545029e-06,0
212,0.9999956190899069,3.5310462776723734e-47,4.380910093117409e-06,1.0019193295083633e-22,8.761820186234818e-06,0
213,0.9997815772407361,2.7140809483836974e-48,0.0002184227592639155,5.709022114504807e-20,0.0004368455185278312,0
214,0.9999960612792439,7.915759526928698e-47,3.9387207561405935e-06,7.902022748289281e-25,7.877441512281187e-06,0
215,0.9999939780951573,7.230605600373876e-69,6.021904842631316e-06,9.830711690743609e-27,1.2043809685262632e-05,0
216,0.999996275860806,1.7410621224875792e-52,3.724139193919219e-06,2.2475758269032735e-24,7.448278387838438e-06,0
217,0.9999942905273154,1.7218613778581943e-78,5.709472684588973e-06,1.6734810187470354e-25,1.1418945369177946e-05,0
218,0.9999951044009676,4.543170138606644e-73,4.895599032307541e-06,6.730491967622827e-24,9.791198064615082e-06,0
219,8.832437262674234e-134,1.2037208439555797e-56,0.9999999999999979,2.1618322527134333e-15,2.000000000000002,2
220,0.9999839175123753,9.629488262248738e-32,1.608248762463781e-05,9.835024264432653e-19,3.216497524927857e-05,0
221,0.9999944283611537,7.779819670412433e-45,5.57163884623459e-06,4.034030841673894e-21,1.1143277692469192e-05,0
222,0.9999945312038859,4.472010233595721e-53,5.4687961141612125e-06,1.438198453220624e-20,1.0937592228322467e-05,0
223,0.9999491401368511,4.105155909167565e-95,5.0859863148901395e-05,2.6140003421357655e-19,0.00010171972629780358,0
224,0.0,0.0,0.9999999731508611,2.6849138946402398e-08,2.000000026849139,2
225,7.452248672555305e-306,5.068190952278577e-68,0.9999999999999809,1.9052784087385677e-14,2.000000000000019,2
226,1.593954184693052e-12,9.172295089605648e-74,0.9999999999980983,3.077122879097067e-13,1.9999999999971196,2
227,0.0,0.0,1.0,4.202504067031878e-42,2.0,2
228,0.9999927095350503,2.724310044962823e-66,7.2904649497157375e-06,8.154617557340669e-20,1.4580929899431719e-05,0
229,0.0,0.0,0.9999999999998863,1.1380939482765142e-13,2.000000000000114,2
230,0.0,0.0,0.9999999693094169,3.069058309793319e-08,2.000000030690583,2
231,6.805168336402289e-14,1.1242624131402906e-35,0.9999999999453504,5.458151011923856e-11,2.0000000000544453,2
232,0.9999906582755514,4.582704658184362e-70,9.341724448422225e-06,1.14417384577151e-16,1.8683448897187702e-05,0
233,0.9999881008886969,5.094131070331531e-50,1.1899111303010874e-05,2.649952706833051e-17,2.3798222606101248e-05,0
234,0.9999931532814881,1.278191702797605e-48,6.846718511911506e-06,1.793102202476263e-17,1.3693437023876805e-05,0
235,0.9999940012663642,1.1791635893769301e-48,5.998733635864338e-06,6.196455520800505e-18,1.1997467271747265e-05,0
236,0.9999922393554592,7.94612317332776e-39,7.760644540850298e-06,9.191074664618223e-20,1.552128908170087e-05,0
237,0.9999777157918067,9.466822883425792e-83,2.2284208193282396e-05,7.71352555161377e-21,4.456841638656481e-05,0
238,0.999965429181561,2.6158429938366933e-92,3.457081843907005e-05,1.4898514480263494e-18,6.914163687814458e-05,0
239,0.9999908496947453,6.934018217427056e-43,9.150305254500515e-06,3.868169792317947e-16,1.8300610510161483e-05,0
240,0.9999911769822332,5.805964676840707e-62,8.823017766847396e-06,4.338852540277431e-17,1.7646035533824957e-05,0
241,0.9999934585845551,3.987294638925063e-55,6.541415444856089e-06,1.6460931056184332e-17,1.308283088976156e-05,0
242,0.9999905680380808,1.41999693368307e-93,9.431961919002664e-06,7.772645187450773e-17,1.8863923838238506e-05,0
243,0.9999832152052104,2.8137186336436583e-41,1.6784794781831345e-05,7.75136570293042e-15,3.356958958691679e-05,0
244,0.9999928389490683,1.7397921068268898e-57,7.1610509315758095e-06,1.0167095868449983e-16,1.4322101863456632e-05,0
245,0.0,0.0,0.9999999992396758,7.60324300864962e-10,2.0000000007603242,2
246,0.9999738964144148,1.6765349801054777e-75,2.6103585585227536e-05,1.3625883024968797e-17,5.2207171170495946e-05,0
247,0.9999897070953511,1.7945252954185793e-50,1.0292904648940098e-05,1.9297919224651767e-17,2.058580929793809e-05,0
248,0.9999922675372507,1.8199273799843687e-48,7.732462749365251e-06,2.024068034344447e-17,1.5464925498791224e-05,0
249,0.9999924789035166,3.4364209777551315e-54,7.521096482983004e-06,3.5744498158102274e-16,1.5042192967038344e-05,0
250,0.9999918371046598,3.3525760008637157e-75,8.162895321103994e-06,1.9102065509960826e-14,1.6325790699514185e-05,0
