day,cluster,cluster0,cluster1,tempmax_mu,tempmin_mu,humidity_mu,precip_mu,precipcover_mu,cloudcover_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
13,1,0.2877504735296959,0.7122495264703034,23.879767364919132,12.172047752574871,70.26576471092854,0.14948924683837791,0.7562591830371088,23.14283992691862,532.4347892446076,78.63147033254491,58.80931070281512,-50.49127689200171,-0.4843322525802689,0.16873377082241883,-80.42403946319384,-22.00173666633815,58.80931070281512,53.65019777862387,-25.333532552426554,0.03331262914887925,1.1386718740302908,-20.425445571190217,-89.13277781914852,-50.49127689200171,-25.333532552426554,223.92653555120899,1.257750695061193,2.1236300472998026,228.7465017782276,-133.73224551385817,-0.4843322525802689,0.03331262914887925,1.257750695061193,1.2083751487466543,0.5103654338058204,2.3441397304789247,-8.747489516222192,0.16873377082241883,1.1386718740302908,2.1236300472998026,0.5103654338058204,2.5816840072362424,5.212126458553495,-27.99138133998202,-80.42403946319384,-20.425445571190217,228.7465017782276,2.3441397304789247,5.212126458553495,576.0462735681035,-500.4574085897159,-22.00173666633815,-89.13277781914852,-133.73224551385817,-8.747489516222192,-27.99138133998202,-500.4574085897159,5845.766300435941
14,0,0.25266748113659476,0.7473325188634053,17.463558151066643,11.091267242388396,86.93382533520345,6.907423326943603,9.710812868624997,60.56270407546892,485.7886488715487,49.712561757824105,36.903954143719425,-40.64075707340315,-2.2123702051123373,-4.924304901145044,-97.5822786411934,111.67366276476731,36.903954143719425,33.22079451206535,-23.811047691321825,3.3850784882690372,-0.5541528084283887,-44.330869721084554,62.295898388716154,-40.64075707340315,-23.811047691321825,133.00578029104892,35.84850648122955,15.068481878579767,229.2072996118395,-213.2781163642106,-2.2123702051123373,3.3850784882690372,35.84850648122955,162.34104898151963,20.568124655222267,58.967936710586294,-132.35902852032032,-4.924304901145044,-0.5541528084283887,15.068481878579767,20.568124655222267,13.533295194423482,34.426694405424286,-33.59891900026772,-97.5822786411934,-44.330869721084554,229.2072996118395,58.967936710586294,34.426694405424286,633.6599620771977,-533.1915211381971,111.67366276476731,62.295898388716154,-213.2781163642106,-132.35902852032032,-33.59891900026772,-533.1915211381971,4217.265705952016
14,1,0.25266748113659476,0.7473325188634053,23.770194164803314,12.04364980072296,70.33801002483283,0.06228304392275982,0.9179445477565821,23.337753063641237,532.1604925557971,79.12023441388978,59.42737057682786,-50.85693370620332,-0.23193027574817596,-0.2038849568993495,-81.2874183662869,-15.403929236400511,59.42737057682786,54.22240275265115,-25.838185345263295,-0.1430879435160131,0.664133392250885,-20.786565794654226,-81.49643862625773,-50.85693370620332,-25.838185345263295,221.89163114392707,0.27005392018613855,2.2753108684368413,234.26845124014088,-136.64813203992054,-0.23193027574817596,-0.1430879435160131,0.27005392018613855,0.08996176435695732,0.20297059412488694,0.849178034445008,-1.4564756993304109,-0.2038849568993495,0.664133392250885,2.2753108684368413,0.20297059412488694,2.99043445852318,5.626189983621256,-27.61761871868115,-81.2874183662869,-20.786565794654226,234.26845124014088,0.849178034445008,5.626189983621256,585.6220521116817,-511.9775633777257,-15.403929236400511,-81.49643862625773,-136.64813203992054,-1.4564756993304109,-27.61761871868115,-511.9775633777257,5631.027043938389
15,0,0.2435859511568726,0.7564140488431281,17.41395661299929,11.108046385519696,86.99188525283412,7.257086495180411,9.85441325485152,61.17457023855973,485.47097570897904,47.01388016135882,35.341966836061616,-38.12581348517824,-1.7681470207598158,-4.7878676956541035,-91.92938350575176,123.19582407526003,35.341966836061616,32.32346070338504,-20.43232094889697,3.261309466810618,-0.4886324982685952,-39.625935642726695,65.72098036727066,-38.12581348517824,-20.43232094889697,131.81040246833618,35.85340736056693,16.728742680398884,223.54962891793488,-244.17873608552594,-1.7681470207598158,3.261309466810618,35.85340736056693,165.45604406209299,19.755834598235076,55.49869471677841,-133.69255244602002,-4.7878676956541035,-0.4886324982685952,16.728742680398884,19.755834598235076,13.229940709543623,35.78259149713615,-35.28350458558719,-91.92938350575176,-39.625935642726695,223.54962891793488,55.49869471677841,35.78259149713615,611.6597306500637,-562.0634581276422,123.19582407526003,65.72098036727066,-244.17873608552594,-133.69255244602002,-35.28350458558719,-562.0634581276422,4416.145146056226
15,1,0.2435859511568726,0.7564140488431281,23.710449549707793,12.026812125227105,70.51856300930969,0.03186492998235809,0.9772687507732561,23.58763936279117,531.7060502173745,79.90790370781491,59.750194957536934,-52.40604013722604,-0.09381788241604862,-0.5323441734349557,-84.26008462041534,-15.495603923280612,59.750194957536934,54.28003055080997,-27.160791616675915,-0.07129014073730837,0.5246200364331497,-23.022581596401963,-80.19560265668876,-52.40604013722604,-27.160791616675915,223.86185833441166,0.061790009074848405,2.7009951141061648,239.42412999267182,-134.2041537958339,-0.09381788241604862,-0.07129014073730837,0.061790009074848405,0.015555744294555585,0.11068583474116493,0.12178567484836854,-0.4659196683753269,-0.5323441734349557,0.5246200364331497,2.7009951141061648,0.11068583474116493,3.319560054434338,5.968029860443193,-28.956765556072035,-84.26008462041534,-23.022581596401963,239.42412999267182,0.12178567484836854,5.968029860443193,595.0677579879303,-510.5381527360648,-15.495603923280612,-80.19560265668876,-134.2041537958339,-0.4659196683753269,-28.956765556072035,-510.5381527360648,5566.0992800232125
16,0,0.24817489103915136,0.7518251089608486,17.342502102417416,10.882407173101237,87.20285644030923,7.158612296905185,9.642220935091702,61.09253476798592,486.59206053196965,45.17200241326699,34.213966727942775,-38.591057403001564,-1.2501784071048507,-4.948843113761144,-87.87894072480006,116.61988825997305,34.213966727942775,32.3001011604187,-19.13463782587936,4.622413967437075,0.4766102225825235,-32.80247404674896,54.22872706445645,-38.591057403001564,-19.13463782587936,119.51418057870185,33.38294008675136,18.234460725358606,202.23553518464178,-250.02295109099651,-1.2501784071048507,4.622413967437075,33.38294008675136,162.8767019677907,20.693674295398907,54.148424324023814,-137.80647147706495,-4.948843113761144,0.4766102225825235,18.234460725358606,20.693674295398907,14.30218714965092,40.776447545872855,-40.85669864236369,-87.87894072480006,-32.80247404674896,202.23553518464178,54.148424324023814,40.776447545872855,584.9028067049516,-594.0970657784683,116.61988825997305,54.22872706445645,-250.02295109099651,-137.80647147706495,-40.85669864236369,-594.0970657784683,4405.648864016473
16,1,0.24817489103915136,0.7518251089608486,23.7724685517043,12.106902756657004,70.34837337959944,0.02027010045642727,0.9931289864026608,23.38529839231263,531.6181905201761,80.17212894776823,59.73527504997599,-50.86394403927924,-0.012754226805277732,-0.34970039195540653,-83.37909926166249,-14.676887261476152,59.73527504997599,54.25652105724035,-26.217534429918135,0.001473803547021824,0.8417285472243085,-22.178063849913954,-80.56513904868196,-50.86394403927924,-26.217534429918135,224.48819479231665,-0.03047123581260274,1.7788763691964455,240.5771952541089,-129.92425956352514,-0.012754226805277732,0.001473803547021824,-0.03047123581260274,0.0049354886820975555,0.07763992684839421,-0.0156710763464638,-0.39704890927366276,-0.34970039195540653,0.8417285472243085,1.7788763691964455,0.07763992684839421,3.652594458335942,4.971585403038285,-31.016968697189526,-83.37909926166249,-22.178063849913954,240.5771952541089,-0.0156710763464638,4.971585403038285,597.168154540564,-504.19129597362877,-14.676887261476152,-80.56513904868196,-129.92425956352514,-0.39704890927366276,-31.016968697189526,-504.19129597362877,5597.332725582196
17,0,0.25539732326605147,0.744602676733949,17.67227699257818,11.011497696186705,86.63513854615104,6.973563198619633,9.426611190530522,59.814745453352515,487.327671123516,49.65809047418855,36.36883808136104,-47.02260491698387,-3.3589440727999014,-6.7887488552404625,-103.47423831424726,120.28920096362843,36.36883808136104,33.276023178605016,-23.138315868321573,3.637735352113294,-0.23355447547403438,-40.74175246938237,55.9264461540021,-47.02260491698387,-23.138315868321573,130.95189788764645,36.11026840781135,21.450704560306075,225.36181723207676,-263.4231141936953,-3.3589440727999014,3.637735352113294,36.11026840781135,159.44513120224988,21.510496714613335,60.792544889578856,-138.54319619653054,-6.7887488552404625,-0.23355447547403438,21.450704560306075,21.510496714613335,15.110418622530332,48.94357162201372,-47.08799372374242,-103.47423831424726,-40.74175246938237,225.36181723207676,60.792544889578856,48.94357162201372,624.0488083132412,-610.177206747657,120.28920096362843,55.9264461540021,-263.4231141936953,-138.54319619653054,-47.08799372374242,-610.177206747657,4332.933363267442
17,1,0.25539732326605147,0.744602676733949,23.72172521098471,12.074502204732465,70.37961590617059,0.014501724266609546,0.9831890156989596,23.45782836454588,531.8026180014663,79.98660932095625,59.57430156980937,-50.13251690475129,-0.02715320369343939,-0.5645259833391388,-82.56959290038597,-13.375702989612082,59.57430156980937,54.22187927509252,-25.671368740403505,-0.006605190489852171,0.7272885385597829,-21.051331161605006,-80.71368331296314,-50.13251690475129,-25.671368740403505,225.2803569970046,-0.033094856462358276,1.9910935207860325,241.33078295388842,-129.68496140453442,-0.02715320369343939,-0.006605190489852171,-0.033094856462358276,0.002274434539542218,0.061775217481819515,0.01042541265321115,-0.3051368748343484,-0.5645259833391388,0.7272885385597829,1.9910935207860325,0.061775217481819515,3.809691598883048,5.1451134050575735,-30.46268964284146,-82.56959290038597,-21.051331161605006,241.33078295388842,0.01042541265321115,5.1451134050575735,602.5560379444523,-510.2745231380396,-13.375702989612082,-80.71368331296314,-129.68496140453442,-0.3051368748343484,-30.46268964284146,-510.2745231380396,5636.670004517629
18,0,0.2723849485246375,0.7276150514753628,18.131691011805714,11.235193437425586,85.25139191260863,6.555380003838284,9.161631841157766,57.414194944813715,488.34112723685683,55.178150891112956,40.51474723507214,-57.02844381466761,-6.035660858827109,-8.203452279801795,-117.94403436771918,123.60038573615351,40.51474723507214,36.58667669683053,-28.55239231637449,2.0025172359087815,-1.0780581957572577,-50.10583494767197,57.3141551800986,-57.02844381466761,-28.55239231637449,160.43865234329078,42.55573129911082,24.85433245794881,273.87073577153336,-301.70564224782146,-6.035660858827109,2.0025172359087815,42.55573129911082,152.13031131192272,21.841750148667494,72.05752869166663,-136.19161813308153,-8.203452279801795,-1.0780581957572577,24.85433245794881,21.841750148667494,15.421597748234124,54.25103570241263,-50.228688528030915,-117.94403436771918,-50.10583494767197,273.87073577153336,72.05752869166663,54.25103570241263,697.5739043882876,-627.2493195396804,123.60038573615351,57.3141551800986,-301.70564224782146,-136.19161813308153,-50.228688528030915,-627.2493195396804,4220.828023696259
18,1,0.2723849485246375,0.7276150514753628,23.690978589432714,12.015578972404818,70.51810813273165,0.008576722461542778,0.8852563173269336,23.507657107867626,532.4615839460567,79.77468332821196,59.06303372786265,-49.85064416746029,-0.036588128914434664,-0.7067364166068968,-82.80454347405079,-14.227408318040277,59.06303372786265,53.60099711307614,-25.088169350872093,-0.021332396575538138,0.47932374375473874,-19.979724481386867,-81.4454512097687,-49.85064416746029,-25.088169350872093,226.3799949430611,0.0029330767689305878,2.9207409959620367,241.93696974825178,-124.124300054282,-0.036588128914434664,-0.021332396575538138,0.0029330767689305878,0.0007832733473114797,0.035226640330054786,0.03712768718258012,-0.17214221691187387,-0.7067364166068968,0.47932374375473874,2.9207409959620367,0.035226640330054786,3.404152285238103,5.9296206783914345,-27.581547030304836,-82.80454347405079,-19.979724481386867,241.93696974825178,0.03712768718258012,5.9296206783914345,606.8540437676236,-516.682784196296,-14.227408318040277,-81.4454512097687,-124.124300054282,-0.17214221691187387,-27.581547030304836,-516.682784196296,5695.822481442837
19,0,0.2765625854341892,0.7234374145658108,18.13465833410039,11.193384013983435,85.09592832585109,6.459083534220847,9.098184820199297,57.12390606176819,488.6526217910476,55.34813899585157,40.78840556067833,-56.429690394662444,-5.962899789684284,-8.106985256802064,-117.92698389310134,122.89077894939598,40.78840556067833,37.01009733961984,-27.858905427005134,2.2357996486439773,-0.907191466962342,-49.87967417084974,56.17110366312339,-56.429690394662444,-27.858905427005134,160.80554671728703,42.88647472535015,25.211264473639,273.3960967646158,-300.6755697220728,-5.962899789684284,2.2357996486439773,42.88647472535015,150.43693221901086,21.910297138282967,72.79528552167889,-136.09975999019034,-8.106985256802064,-0.907191466962342,25.211264473639,21.910297138282967,15.490829046140364,54.45144547802861,-50.12951036353833,-117.92698389310134,-49.87967417084974,273.3960967646158,72.79528552167889,54.45144547802861,698.9830674884851,-626.1815700099479,122.89077894939598,56.17110366312339,-300.6755697220728,-136.09975999019034,-50.12951036353833,-626.1815700099479,4178.448555386583
19,1,0.2765625854341892,0.7234374145658108,23.721947453080595,12.036068774782802,70.49245988970527,0.007584008499269171,0.8617178337367325,23.422831304433497,532.5972854002295,79.68491540957973,58.951917293944064,-49.911248172173174,-0.03152883541202563,-0.5780538321801006,-82.17207702051894,-15.460957822690988,58.951917293944064,53.50782930521935,-25.07973448067151,-0.018305494323275766,0.5731177414741951,-19.286980301241417,-82.61866221150648,-49.911248172173174,-25.07973448067151,227.1083767074995,-0.0005206735785025922,2.798338393113735,242.67995756491385,-124.09345685554669,-0.03152883541202563,-0.018305494323275766,-0.0005206735785025922,0.0006047683173563907,0.03131409560692373,0.02129196278702184,-0.145986304847051,-0.5780538321801006,0.5731177414741951,2.798338393113735,0.03131409560692373,3.3121269913336766,5.685284024734479,-27.424963162230124,-82.17207702051894,-19.286980301241417,242.67995756491385,0.02129196278702184,5.685284024734479,606.6386538969236,-516.7014811856606,-15.460957822690988,-82.61866221150648,-124.09345685554669,-0.145986304847051,-27.424963162230124,-516.7014811856606,5719.752562299682
20,0,0.2832369546232815,0.7167630453767185,18.10033520729994,11.102133556700087,84.73805790873224,6.309657721551627,9.006749979448822,56.38547190953625,489.0890992395453,55.92732045777625,41.08957312504378,-53.969425883202454,-5.611948649810885,-7.640158709132316,-116.23635276965759,125.81635653471302,41.08957312504378,37.40055515428606,-26.06364138658724,2.747674129222689,-0.4468877491856283,-47.185932903907904,56.681420142027484,-53.969425883202454,-26.06364138658724,168.4762361058106,44.085778813900426,26.292210471578503,280.3737852991423,-295.3726355070522,-5.611948649810885,2.747674129222689,44.085778813900426,147.81715265877196,21.960006613172677,75.65166349340466,-135.60456009135513,-7.640158709132316,-0.4468877491856283,26.292210471578503,21.960006613172677,15.54891859931899,55.83880459428801,-49.55758083883187,-116.23635276965759,-47.185932903907904,280.3737852991423,75.65166349340466,55.83880459428801,712.9284812908917,-635.3999342185547,125.81635653471302,56.681420142027484,-295.3726355070522,-135.60456009135513,-49.55758083883187,-635.3999342185547,4126.912683602631
20,1,0.2832369546232815,0.7167630453767185,23.78753845774751,12.079974345857504,70.49789151363656,0.0065560850591127985,0.821152829962703,23.40081346376294,532.8340112842412,79.23564010615002,58.74118287338144,-50.66023958781719,-0.023692433727247744,-0.3526359688683361,-81.93566351290835,-19.833631122188876,58.74118287338144,53.43455675872012,-25.25441276919202,-0.01341269560157616,0.7346712738616905,-18.85845983660769,-85.89142991228387,-50.66023958781719,-25.25441276919202,226.78847164334604,0.002416437478568508,2.7221578919771012,243.9766667946944,-127.24171234056816,-0.023692433727247744,-0.01341269560157616,0.002416437478568508,0.000491523424329118,0.027132902681751343,0.0191875022529991,-0.11725291277386607,-0.3526359688683361,0.7346712738616905,2.7221578919771012,0.027132902681751343,3.1343007755491676,5.69169910935223,-27.052175274014964,-81.93566351290835,-18.85845983660769,243.9766667946944,0.0191875022529991,5.69169910935223,609.1440791086952,-516.7518653223909,-19.833631122188876,-85.89142991228387,-127.24171234056816,-0.11725291277386607,-27.052175274014964,-516.7518653223909,5751.515255095937
21,0,0.2963850283791556,0.7036149716208442,18.05290704511486,10.951666042969812,83.7529239653283,6.03521294618993,8.863570652194257,54.41015884697174,490.59144203996783,56.73642256428217,41.16120294185743,-48.14686279771614,-5.088338622490444,-7.098888541214721,-109.69314664632465,126.27072373112212,41.16120294185743,37.61179955290297,-21.47340736736231,3.51352351329535,0.15005548027630747,-38.80840242815857,51.69168339713782,-48.14686279771614,-21.47340736736231,195.58535000986387,47.94103708837702,28.204035397729733,314.41274478988606,-307.23102156328997,-5.088338622490444,3.51352351329535,47.94103708837702,142.88233593302172,21.83249155592285,83.97094617805783,-138.48698728086669,-7.098888541214721,0.15005548027630747,28.204035397729733,21.83249155592285,15.48276488447066,59.275472427110465,-51.790173444037244,-109.69314664632465,-38.80840242815857,314.41274478988606,83.97094617805783,59.275472427110465,773.3278308551197,-679.6286284449468,126.27072373112212,51.69168339713782,-307.23102156328997,-138.48698728086669,-51.790173444037244,-679.6286284449468,4037.997417241954
21,1,0.2963850283791556,0.7036149716208442,23.913790411699114,12.161628437174091,70.64676298161173,0.004378299288356643,0.728504679035078,23.616511682490366,533.0186142584649,78.48184255492892,58.54362220211477,-53.65169679473779,-0.0067264304757309575,0.2548211376482701,-84.68535118372863,-24.663821685620896,58.54362220211477,53.48716644001464,-26.490445835447577,-0.003193862674952842,1.1132013518760489,-20.121108082004913,-89.32676800996715,-53.65169679473779,-26.490445835447577,224.057128755677,0.025719476553833623,3.5082234490746096,244.86564848296513,-134.0329054493609,-0.0067264304757309575,-0.003193862674952842,0.025719476553833623,0.00023375733625537572,0.01656876142070776,0.04640655384441759,-0.09077822398528317,0.2548211376482701,1.1132013518760489,3.5082234490746096,0.01656876142070776,2.6482692552846543,6.962822097454745,-26.710721893789433,-84.68535118372863,-20.121108082004913,244.86564848296513,0.04640655384441759,6.962822097454745,614.632576515901,-525.0035240601853,-24.663821685620896,-89.32676800996715,-134.0329054493609,-0.09077822398528317,-26.710721893789433,-525.0035240601853,5837.9503100608845
