day,cluster,cluster0,cluster1,cluster2,cluster3,cluster4,temp_mu,windspeed_mu,precip_mu,cloudcover_mu,visibility_mu,sealevelpressure_mu,solarradiation_mu,sigma00,sigma01,sigma02,sigma03,sigma04,sigma05,sigma06,sigma10,sigma11,sigma12,sigma13,sigma14,sigma15,sigma16,sigma20,sigma21,sigma22,sigma23,sigma24,sigma25,sigma26,sigma30,sigma31,sigma32,sigma33,sigma34,sigma35,sigma36,sigma40,sigma41,sigma42,sigma43,sigma44,sigma45,sigma46,sigma50,sigma51,sigma52,sigma53,sigma54,sigma55,sigma56,sigma60,sigma61,sigma62,sigma63,sigma64,sigma65,sigma66
120,1,0.5805059354780949,0.029889281619170243,0.06446320155634429,0.14881491055274332,0.17632667079364722,9.01179283477048,7.781106457162311,4.4367574261019245,36.86671886215655,8.401987655066677,1017.5899092240595,582.7755366071715,19.600553559217083,3.8923595471889727,2.1180879383923354,-13.584011464339655,3.4952832929211617,0.6096484385238033,176.1857834044835,3.8923595471889727,24.228550265935002,25.353251816331944,77.42209858156384,2.419921689409773,-35.77882300525167,-409.6144005603816,2.1180879383923354,25.353251816331944,45.50096361288087,127.13378365872171,2.149296971592825,-58.59031890466403,-498.1435264101879,-13.584011464339655,77.42209858156384,127.13378365872171,473.70246858629986,0.18730391906360253,-210.50521137511265,-2303.6493595210836,3.4952832929211617,2.419921689409773,2.149296971592825,0.18730391906360253,1.3435355960616522,-2.211063303199243,34.28783631793029,0.6096484385238033,-35.77882300525167,-58.59031890466403,-210.50521137511265,-2.211063303199243,103.49877321841196,891.9910632046748,176.1857834044835,-409.6144005603816,-498.1435264101879,-2303.6493595210836,34.28783631793029,891.9910632046748,15040.825802900434
120,2,0.5805059354780949,0.029889281619170243,0.06446320155634429,0.14881491055274332,0.17632667079364722,13.11069033695442,11.162397420901248,16.659077964237195,76.64895919460902,6.992162981742213,1011.2195376946544,494.1392230171355,11.401485924396972,5.886011883290153,21.68039876682783,-49.43850137918044,4.3195236162640676,-0.44887674268131983,45.00127332066766,5.886011883290153,22.587309517654212,46.82396431796052,-21.601758225896646,5.2725378279259685,-22.903066414814383,25.18619101664319,21.68039876682783,46.82396431796052,438.7718581907228,-72.59007118874023,21.032004302352966,-110.20305121190036,-277.40330590977925,-49.43850137918044,-21.601758225896646,-72.59007118874023,299.1268925741489,-20.945842609758866,2.56288326700125,-245.49269756076703,4.3195236162640676,5.2725378279259685,21.032004302352966,-20.945842609758866,4.195614702884853,-3.9463080079808215,14.24078825338955,-0.44887674268131983,-22.903066414814383,-110.20305121190036,2.56288326700125,-3.9463080079808215,104.31291096979483,99.58179291174255,45.00127332066766,25.18619101664319,-277.40330590977925,-245.49269756076703,14.24078825338955,99.58179291174255,1149.9213941040493
120,3,0.5805059354780949,0.029889281619170243,0.06446320155634429,0.14881491055274332,0.17632667079364722,15.073024088756949,16.92994781018182,3.651354734503541,47.30451328268359,9.525391275061398,1015.899524011476,492.5747259025991,44.635397961552954,24.607191306181768,-1.4144793909813242,-75.35987567120435,1.6459836693332703,-11.867885172388833,299.9122810889138,24.607191306181768,82.32023948552195,10.18267351459219,-63.22606015794867,2.803753720878276,-14.129174897048168,149.16242050015873,-1.4144793909813242,10.18267351459219,20.25838698750664,57.17679879232,0.03633843132275943,-19.37867717535094,-174.30013204764654,-75.35987567120435,-63.22606015794867,57.17679879232,832.641377654816,-8.085200604755624,-142.4148516994504,-1429.5124636442501,1.6459836693332703,2.803753720878276,0.03633843132275943,-8.085200604755624,0.33662180947008247,-0.33735516353751416,18.940159307159735,-11.867885172388833,-14.129174897048168,-19.37867717535094,-142.4148516994504,-0.33735516353751416,80.56067317040186,168.40225639486016,299.9122810889138,149.16242050015873,-174.30013204764654,-1429.5124636442501,18.940159307159735,168.40225639486016,9513.517760948596
120,4,0.5805059354780949,0.029889281619170243,0.06446320155634429,0.14881491055274332,0.17632667079364722,8.666824956398278,8.079549625701368,0.10944546767430134,37.90906359785142,9.835131316309495,1022.5323172499168,537.8092642378052,11.015934521625127,7.298816062397477,0.12516985420097496,57.23686399997314,-0.10691980959725225,-3.8787569695220916,-160.9558585119336,7.298816062397477,17.15068727397209,0.2580668983969279,2.600428684953776,0.1012746999105648,-8.50562912609686,-198.1107919266921,0.12516985420097496,0.2580668983969279,0.05675810993776909,1.3973766395039293,-0.022122322173855128,-0.5334799755203996,-4.139684048222821,57.23686399997314,2.600428684953776,1.3973766395039293,1096.179929183848,-4.745493937058962,-61.861395319202806,-708.4672044489625,-0.10691980959725225,0.1012746999105648,-0.022122322173855128,-4.745493937058962,0.06410223506288514,0.3306106773670179,-2.6666992143022497,-3.8787569695220916,-8.50562912609686,-0.5334799755203996,-61.861395319202806,0.3306106773670179,46.78416740200713,130.43801019791943,-160.9558585119336,-198.1107919266921,-4.139684048222821,-708.4672044489625,-2.6666992143022497,130.43801019791943,13676.873976875366
121,0,0.6532990985959778,0.0297216273116212,0.06482514641434182,0.14436812409631633,0.1077860035817434,19.287617647420863,16.68000551081765,0.03006371891521067,21.50852402813542,9.999999999999991,1017.7192408277078,522.0366555549072,57.218613404848696,24.24223406764639,-0.02022857324473142,-43.22729563575307,1.0824523937633752e-28,-21.068762594314624,30.37287258247201,24.24223406764639,51.41503211824768,0.013865792744010102,-35.975158707983894,6.039502108968269e-29,-14.46981545174561,24.253361456459125,-0.02022857324473142,0.013865792744010102,0.008317607779271369,0.1975399375925056,2.61763586969826e-31,-0.09948667831841713,-0.20778910075892162,-43.22729563575307,-35.975158707983894,0.1975399375925056,503.5336422095725,1.2322489841961552e-28,-24.645774200175477,-506.78925526038597,1.0824523937633752e-28,6.039502108968269e-29,2.61763586969826e-31,1.2322489841961552e-28,7.888609052210108e-29,1.0653925205844053e-26,3.567170255281241e-27,-21.068762594314624,-14.46981545174561,-0.09948667831841713,-24.645774200175477,1.0653925205844053e-26,37.422848388264924,42.67171784570838,30.37287258247201,24.253361456459125,-0.20778910075892162,-506.78925526038597,3.567170255281241e-27,42.67171784570838,1726.8153887928304
121,1,0.6532990985959778,0.0297216273116212,0.06482514641434182,0.14436812409631633,0.1077860035817434,9.001805855314128,7.74578400076953,4.398035214338259,36.736322393756005,8.396466867957361,1017.6435027662618,583.4980676377307,19.652817111282108,3.79421942221002,1.938451347745239,-14.043677216298015,3.5012227851942543,0.7221090554217487,179.04895865245635,3.79421942221002,24.03743595737938,25.08133939268992,76.82016162182549,2.3923520318368423,-35.62697389815714,-406.2998598646503,1.938451347745239,25.08133939268992,45.144422768035405,126.56468504329968,2.110918773958936,-58.535803566825024,-494.5123586845201,-14.043677216298015,76.82016162182549,126.56468504329968,472.9421858437719,0.04439674959888208,-210.45378521516656,-2298.1831613959635,3.5012227851942543,2.3923520318368423,2.110918773958936,0.04439674959888208,1.3452541128339135,-2.1692488921462023,35.25918448394801,0.7221090554217487,-35.62697389815714,-58.535803566825024,-210.45378521516656,-2.1692488921462023,103.58414770485875,890.1400029558057,179.04895865245635,-406.2998598646503,-494.5123586845201,-2298.1831613959635,35.25918448394801,890.1400029558057,15022.926822861027
121,2,0.6532990985959778,0.0297216273116212,0.06482514641434182,0.14436812409631633,0.1077860035817434,13.119675803317575,11.134054391717754,16.55712441231668,76.75005076453944,7.008248022034065,1011.337309813454,494.23678412475545,11.320463016405888,5.866780247057645,21.475161003755105,-49.18160602901684,4.314748408900132,-0.4896599503525178,44.55295602162844,5.866780247057645,22.54855740581327,47.01814811491877,-21.96804293672228,5.168647705979164,-23.17438944020808,24.978524269421023,21.475161003755105,47.01814811491877,438.1311901477826,-73.80711415941327,20.63159081276617,-111.38812981911975,-276.9504486048876,-49.18160602901684,-21.96804293672228,-73.80711415941327,298.29594426128114,-20.56450475252753,3.9306751993130815,-243.90588155352955,4.314748408900132,5.168647705979164,20.63159081276617,-20.56450475252753,4.216055884723764,-3.603423735494655,14.389892862539275,-0.4896599503525178,-23.17438944020808,-111.38812981911975,3.9306751993130815,-3.603423735494655,104.63868218913396,98.27749524859449,44.55295602162844,24.978524269421023,-276.9504486048876,-243.90588155352955,14.389892862539275,98.27749524859449,1138.7294798051066
121,3,0.6532990985959778,0.0297216273116212,0.06482514641434182,0.14436812409631633,0.1077860035817434,15.147459563951788,16.110949898268313,3.845738221663807,52.70338343907453,9.49317277578948,1014.4950810755535,490.751518827514,44.41330789503945,27.556835137586546,-1.7970609744359383,-82.33225968058663,1.8014956324922307,-8.198944894492216,290.9533060210406,27.556835137586546,81.56472261480508,13.550492187657131,-24.218250752527425,2.551009124779398,-31.57722347752896,127.35493967021522,-1.7970609744359383,13.550492187657131,20.12885860231284,39.43610726411565,0.17350467318346133,-14.883353556782772,-173.97409540853883,-82.33225968058663,-24.218250752527425,39.43610726411565,646.6998272266734,-5.834860473185995,-86.43754308179763,-1361.1306091586623,1.8014956324922307,2.551009124779398,0.17350467318346133,-5.834860473185995,0.333802126842055,-1.0525148687967825,18.71538751933265,-8.198944894492216,-31.57722347752896,-14.883353556782772,-86.43754308179763,-1.0525148687967825,68.11635051063041,165.29936985913227,290.9533060210406,127.35493967021522,-173.97409540853883,-1361.1306091586623,18.71538751933265,165.29936985913227,8755.153327897731
121,4,0.6532990985959778,0.0297216273116212,0.06482514641434182,0.14436812409631633,0.1077860035817434,8.716389019084373,7.619172859372652,0.12014552689808367,46.53575587839494,9.753216629338487,1021.3971980810312,548.9339707759,13.448701996609419,8.018872400709483,0.05135945986823365,57.972723989746456,-0.09787267226705225,-3.2832578783222757,-264.73683882617837,8.018872400709483,18.07537823154002,0.21988280451500225,8.12469426373954,0.14844955863624057,-7.939475069229668,-294.75546519044025,0.05135945986823365,0.21988280451500225,0.05086260450776584,0.5032517957194529,-0.014085148210690245,-0.3728374066954891,-5.516401774054434,57.972723989746456,8.12469426373954,0.5032517957194529,1087.4030017665484,-5.075276802192412,-61.213136894724336,-1015.0283076352115,-0.09787267226705225,0.14844955863624057,-0.014085148210690245,-5.075276802192412,0.07503610967632612,0.12405703551563498,-2.743935974315246,-3.2832578783222757,-7.939475069229668,-0.3728374066954891,-61.213136894724336,0.12405703551563498,47.03785563038413,228.22459429955464,-264.73683882617837,-294.75546519044025,-5.516401774054434,-1015.0283076352115,-2.743935974315246,228.22459429955464,22158.031119895826
122,0,0.6678706852589541,0.02063573728677551,0.05650169064553458,0.1320218686467421,0.12297001816199417,19.159756951053158,16.302160151181024,0.01971737355061393,22.562079499609304,9.871379603458623,1018.1041374946003,521.7386457270704,57.56412102184851,27.69418655231692,-0.010484223012072415,-50.96342811977289,1.1639642010220246,-24.202239914778332,28.005616059272768,27.69418655231692,55.982440207989356,-0.0022814393556170732,-51.68733005194995,1.1063764942843066,-16.561342805974185,27.8874708144841,-0.010484223012072415,-0.0022814393556170732,0.003427017285189874,0.1112780605817072,-0.0014764270264336528,-0.04063347001003373,-0.21765052827382725,-50.96342811977289,-51.68733005194995,0.1112780605817072,519.8507722937394,-4.172669419741837,-9.819036432673627,-498.11383615267005,1.1639642010220246,1.1063764942843066,-0.0014764270264336528,-4.172669419741837,0.3731825593582714,-0.7355465259379188,1.7866593404804796,-24.202239914778332,-16.561342805974185,-0.04063347001003373,-9.819036432673627,-0.7355465259379188,35.55193857444473,36.08394095472514,28.005616059272768,27.8874708144841,-0.21765052827382725,-498.11383615267005,1.7866593404804796,36.08394095472514,1616.4896836293497
122,1,0.6678706852589541,0.02063573728677551,0.05650169064553458,0.1320218686467421,0.12297001816199417,10.211675824656398,8.52154066589778,6.2247540556142065,38.08916922160477,8.935860357231602,1015.8297902124948,608.4650733106233,22.515345470148265,2.1707773683891785,-4.950144125379629,-28.750179610212925,2.6697102294783663,11.087998341571843,149.67859132610928,2.1707773683891785,28.817204397894912,30.52901234154979,105.05622055802031,2.3758517675667963,-45.496635708463025,-613.6723612486079,-4.950144125379629,30.52901234154979,52.79336291712157,171.2041115702871,-0.41155623336949265,-72.01923475923479,-852.2320752358874,-28.750179610212925,105.05622055802031,171.2041115702871,661.8750436255515,-3.234077166917075,-285.01639395943,-3410.2874924966186,2.6697102294783663,2.3758517675667963,-0.41155623336949265,-3.234077166917075,0.8389180160049096,0.745899566821817,2.0954226912841207,11.087998341571843,-45.496635708463025,-72.01923475923479,-285.01639395943,0.745899566821817,129.3791591045144,1442.658715026868,149.67859132610928,-613.6723612486079,-852.2320752358874,-3410.2874924966186,2.0954226912841207,1442.658715026868,18798.6052403294
122,2,0.6678706852589541,0.02063573728677551,0.05650169064553458,0.1320218686467421,0.12297001816199417,13.171215944275842,11.14926154740757,18.982000179782226,76.68871677117976,7.127307046413397,1009.4608242941348,493.3890259574471,11.138919011918258,3.53150595106672,23.66996686403625,-50.30121765853806,4.407216821146811,2.5938868092712206,42.73815015482472,3.53150595106672,17.030549587253855,53.654267940671744,-16.53005452513567,4.698445543859518,-21.587140116275698,12.764214539802081,23.66996686403625,53.654267940671744,456.7982727211643,-83.46661227670049,21.404772574142672,-92.35316317999718,-301.3994447957551,-50.30121765853806,-16.53005452513567,-83.46661227670049,318.8338530286869,-21.330064479029588,-4.573826071770556,-253.31967200586118,4.407216821146811,4.698445543859518,21.404772574142672,-21.330064479029588,4.224296208948249,-2.0074376287003903,16.276417000643217,2.5938868092712206,-21.587140116275698,-92.35316317999718,-4.573826071770556,-2.0074376287003903,88.45004226169245,113.22516035843739,42.73815015482472,12.764214539802081,-301.3994447957551,-253.31967200586118,16.276417000643217,113.22516035843739,1252.0240250536535
122,3,0.6678706852589541,0.02063573728677551,0.05650169064553458,0.1320218686467421,0.12297001816199417,15.267692859930838,17.254357322702795,4.2690966942659525,55.26883674758204,9.61368807354518,1012.6835476737743,489.63694777960393,46.165939256801785,23.674897170775047,-2.3403852900227102,-96.25185926435971,1.5784710118388487,-2.4955369384988946,342.86353786390634,23.674897170775047,74.14498135072952,9.982247123257482,-31.944294156574223,1.905261397351953,-22.071531942484242,155.95470389350643,-2.3403852900227102,9.982247123257482,20.232724016522788,31.887678845624272,-0.3080939395052593,-8.654909778438764,-185.60522242650364,-96.25185926435971,-31.944294156574223,31.887678845624272,685.0269179910407,-7.035470669695911,-79.36559262438041,-1528.4866977230392,1.5784710118388487,1.905261397351953,-0.3080939395052593,-7.035470669695911,0.24444989315737894,-0.09049144658808722,22.48805418955611,-2.4955369384988946,-22.071531942484242,-8.654909778438764,-79.36559262438041,-0.09049144658808722,63.188249867225146,163.90783674684798,342.86353786390634,155.95470389350643,-185.60522242650364,-1528.4866977230392,22.48805418955611,163.90783674684798,9887.918440594374
122,4,0.6678706852589541,0.02063573728677551,0.05650169064553458,0.1320218686467421,0.12297001816199417,8.767183652500265,8.332735329531017,0.11447609195577188,42.76652884729662,9.83577189106472,1021.2027799553233,544.1461703498818,12.102406962827963,7.762439331039645,0.03563465286129468,52.65236762553858,-0.053315603050748304,-1.8187407970964318,-243.1836040291044,7.762439331039645,17.95239022479924,0.23897342482707384,7.2571680901125495,0.17028574916612965,-9.369825619494822,-281.5205068521098,0.03563465286129468,0.23897342482707384,0.04077852552226157,0.21251889168525837,-0.011373803233495567,-0.4753139641947265,-3.9116153508499294,52.65236762553858,7.2571680901125495,0.21251889168525837,1072.0833577938035,-4.546237380068684,-49.013555910873045,-776.2871949220886,-0.053315603050748304,0.17028574916612965,-0.011373803233495567,-4.546237380068684,0.07036530881553525,0.07028050541717565,-5.575669645694506,-1.8187407970964318,-9.369825619494822,-0.4753139641947265,-49.013555910873045,0.07028050541717565,50.36491001672649,186.36486303279275,-243.1836040291044,-281.5205068521098,-3.9116153508499294,-776.2871949220886,-5.575669645694506,186.36486303279275,19837.578183958765
123,0,0.6243601424806581,0.021767388145125615,0.05894776976147976,0.1483750078478753,0.14654969176486138,19.497953268764515,16.46144732610894,0.009526027489113725,21.796543976525523,9.892829216251158,1018.1339500439346,522.4370327454347,54.65371574366139,25.081473172697656,-0.011006946784643888,-42.026455428584015,0.9854943505870084,-25.143561611995402,19.852831246812496,25.081473172697656,55.463214404158514,-0.02130752666430974,-47.36217635849281,0.7912878846073267,-16.00019494466455,26.782442335636592,-0.011006946784643888,-0.02130752666430974,0.0008990310461047728,0.058717847672444555,-0.0010623045755934124,-0.013814489390265094,-0.10261234120209253,-42.026455428584015,-47.36217635849281,0.058717847672444555,486.8626664699742,-2.736568764753064,-7.268471145684237,-480.9520619458247,0.9854943505870084,0.7912878846073267,-0.0010623045755934124,-2.736568764753064,0.22352660592124446,-0.5422327706299741,1.5041338358533038,-25.143561611995402,-16.00019494466455,-0.013814489390265094,-7.268471145684237,-0.5422327706299741,33.87587067983732,31.57011419875251,19.852831246812496,26.782442335636592,-0.10261234120209253,-480.9520619458247,1.5041338358533038,31.57011419875251,1566.6121878760919
123,1,0.6243601424806581,0.021767388145125615,0.05894776976147976,0.1483750078478753,0.14654969176486138,10.124598712266039,8.429727007172772,6.077202681647585,38.170659636267395,8.899210466026892,1015.9105841545696,607.4343931431853,21.707578478731797,2.7160472958094655,-3.876320438267838,-26.277665693432702,2.6621226054529954,9.96565048932639,135.9811121060243,2.7160472958094655,29.133000148769142,31.049648733603394,103.73819666700415,2.5354186498407842,-45.013020190812625,-607.7166131811364,-3.876320438267838,31.049648733603394,52.60406904818899,166.84090174916318,-0.05922592837475917,-70.31786156168583,-835.5029683980532,-26.277665693432702,103.73819666700415,166.84090174916318,639.1263988896108,-2.569230211441431,-274.80310284123067,-3310.0142994234166,2.6621226054529954,2.5354186498407842,-0.05922592837475917,-2.569230211441431,0.8524722969141739,0.40756487288399273,-1.0370961958724791,9.96565048932639,-45.013020190812625,-70.31786156168583,-274.80310284123067,0.40756487288399273,124.87805857028744,1398.065517887918,135.9811121060243,-607.7166131811364,-835.5029683980532,-3310.0142994234166,-1.0370961958724791,1398.065517887918,18330.289715358533
123,2,0.6243601424806581,0.021767388145125615,0.05894776976147976,0.1483750078478753,0.14654969176486138,13.015937729300195,10.751809440306037,18.17921916168631,77.19816911519209,6.958705377899865,1010.2297066437432,493.23100550503506,11.10774204945374,4.56154394916372,25.50594908338695,-49.59560987190022,4.707194843196117,-0.08235193377758142,41.36978951995527,4.56154394916372,19.333269934648456,58.541236536931926,-19.59110356349398,5.760633256610346,-27.119232602635442,13.108239253223303,25.50594908338695,58.541236536931926,452.5816383570998,-89.17858742146485,23.529452710612922,-102.60113203445259,-285.9542025248909,-49.59560987190022,-19.59110356349398,-89.17858742146485,310.8065851155782,-22.093606293449533,4.61347247318057,-244.15045780980336,4.707194843196117,5.760633256610346,23.529452710612922,-22.093606293449533,4.5641247794666455,-4.680977079927791,15.874370338101807,-0.08235193377758142,-27.119232602635442,-102.60113203445259,4.61347247318057,-4.680977079927791,98.44996046090426,106.34771300726872,41.36978951995527,13.108239253223303,-285.9542025248909,-244.15045780980336,15.874370338101807,106.34771300726872,1199.6466095433414
123,3,0.6243601424806581,0.021767388145125615,0.05894776976147976,0.1483750078478753,0.14654969176486138,16.276302618439388,17.725186806568665,3.8130571528202597,51.33684484625569,9.65123057900308,1012.9130436676326,492.97887687762386,52.03784362900951,26.53491003777712,-5.559579966735456,-129.34117308399487,1.7673954170430142,0.05741818863683138,342.5709777905532,26.53491003777712,71.71845647991029,7.189379256422837,-47.08013068455772,1.8921194155317176,-20.26120844613814,153.60453529394454,-5.559579966735456,7.189379256422837,19.344261216774473,42.067823043110884,-0.40770707800147105,-8.301100744800658,-175.28795388421625,-129.34117308399487,-47.08013068455772,42.067823043110884,797.788982179143,-7.78871423684499,-82.9974912309271,-1541.146175467685,1.7673954170430142,1.8921194155317176,-0.40770707800147105,-7.78871423684499,0.23191493069694782,-0.027883572193221517,21.393905619732575,0.05741818863683138,-20.26120844613814,-8.301100744800658,-82.9974912309271,-0.027883572193221517,61.05150324712596,173.03212756043462,342.5709777905532,153.60453529394454,-175.28795388421625,-1541.146175467685,21.393905619732575,173.03212756043462,9274.778866038592
123,4,0.6243601424806581,0.021767388145125615,0.05894776976147976,0.1483750078478753,0.14654969176486138,8.656064106175279,8.673029002169855,0.1105978799137467,41.86807952002865,9.867149611998078,1020.7902705020132,537.7841589407475,11.155685626061668,7.126894392188794,0.019216313534646704,44.08266372876642,-0.012185807269148764,-0.47412463697275625,-196.79436883695578,7.126894392188794,17.51264050588271,0.2218234011724202,7.079136322354655,0.19123148923373978,-9.57595342340267,-250.89663495912825,0.019216313534646704,0.2218234011724202,0.03399915311971563,0.24774996539177416,-0.008797130103285044,-0.4460744239918037,-3.0934453084491156,44.08266372876642,7.079136322354655,0.24774996539177416,1019.3204210988368,-3.710899244586919,-60.225565945318024,-686.8013620579039,-0.012185807269148764,0.19123148923373978,-0.008797130103285044,-3.710899244586919,0.06054134319090422,0.03609663923291029,-6.086761821169877,-0.47412463697275625,-9.57595342340267,-0.4460744239918037,-60.225565945318024,0.03609663923291029,53.140233419779534,180.15684357693877,-196.79436883695578,-250.89663495912825,-3.0934453084491156,-686.8013620579039,-6.086761821169877,180.15684357693877,16984.1388288882
124,0,0.6118097387573483,0.02435696167622825,0.06099152222960985,0.1559967462830271,0.14684503105378635,19.577655496194755,16.54853841399099,0.005704042923695986,21.546906831185872,9.910697788875098,1018.2030563384582,522.9266396566773,53.92975343879765,24.618123385414904,-0.0003336363732139802,-39.39343926187347,0.7935119301806502,-25.79362166431956,20.18701162195719,24.618123385414904,55.69914531207746,-0.003812359052341749,-46.80687960428485,0.6125026191947138,-16.548030457615297,26.31527483938082,-0.0003336363732139802,-0.003812359052341749,0.0003288653249894266,0.026770681664690304,0.00015014145202302208,-0.012850855437478097,-0.02717438474055608,-39.39343926187347,-46.80687960428485,0.026770681664690304,485.10950475190856,-2.1118002385553556,-6.931452328415043,-483.62191483051885,0.7935119301806502,0.6125026191947138,0.00015014145202302208,-2.1118002385553556,0.18598836442301847,-0.44944232050461763,1.433658194401159,-25.79362166431956,-16.548030457615297,-0.012850855437478097,-6.931452328415043,-0.44944232050461763,33.829819917976835,30.14444772056076,20.18701162195719,26.31527483938082,-0.02717438474055608,-483.62191483051885,1.433658194401159,30.14444772056076,1550.9990231886202
124,1,0.6118097387573483,0.02435696167622825,0.06099152222960985,0.1559967462830271,0.14684503105378635,9.880453825597241,7.985761629153531,5.455741946245617,38.227307048754355,8.764902298327712,1016.0083326427475,600.52402599094,19.910857060938262,3.3748073233696423,-2.148508045894273,-23.518412229461735,2.660243018164936,8.674399528278549,135.31627453853758,3.3748073233696423,27.834010123049648,30.203961372111326,92.7941989211321,2.7943486699222673,-40.72776966596718,-518.620603440021,-2.148508045894273,30.203961372111326,50.40364204905597,149.0938484328898,0.6717136333013016,-63.464448607015775,-711.8779526727437,-23.518412229461735,92.7941989211321,149.0938484328898,571.8247953331378,-2.303147450604216,-245.82177764273644,-2964.2062297850807,2.660243018164936,2.7943486699222673,0.6717136333013016,-2.303147450604216,0.9194155638012228,0.2236765429708967,6.637317703237815,8.674399528278549,-40.72776966596718,-63.464448607015775,-245.82177764273644,0.2236765429708967,111.83292779072491,1244.9905409626203,135.31627453853758,-518.620603440021,-711.8779526727437,-2964.2062297850807,6.637317703237815,1244.9905409626203,16796.76549919147
