day,cluster0,cluster1,weighted_mean,max
107,7.266586727141727e-06,0.9999927334132728,0.9999927334132728,1
108,8.805701831388914e-05,0.9999119429816861,0.9999119429816861,1
109,0.00028188048342249526,0.9997181195165774,0.9997181195165774,1
110,1.0,0.0,0.0,0
111,1.0,0.0,0.0,0
112,0.0013038585555858837,0.9986961414444141,0.9986961414444141,1
113,1.0,0.0,0.0,0
114,1.0,0.0,0.0,0
115,2.2054101965212565e-05,0.9999779458980348,0.9999779458980348,1
116,1.2463665368853033e-05,0.9999875363346311,0.9999875363346311,1
117,3.175926945234884e-06,0.9999968240730547,0.9999968240730547,1
118,2.2094454378063685e-06,0.9999977905545623,0.9999977905545623,1
119,4.8362077681459435e-06,0.9999951637922319,0.9999951637922319,1
120,4.632668546931452e-05,0.9999536733145307,0.9999536733145307,1
121,2.3620324206020636e-05,0.999976379675794,0.999976379675794,1
122,7.889580154057601e-05,0.9999211041984595,0.9999211041984595,1
123,4.099985040256514e-05,0.9999590001495974,0.9999590001495974,1
124,1.0,0.0,0.0,0
125,1.0,0.0,0.0,0
126,3.524384226930416e-05,0.9999647561577307,0.9999647561577307,1
127,2.1504669125826056e-05,0.9999784953308742,0.9999784953308742,1
128,1.7341760521523516e-05,0.9999826582394785,0.9999826582394785,1
129,0.00019581701530788458,0.9998041829846921,0.9998041829846921,1
130,0.001633828181917095,0.9983661718180828,0.9983661718180828,1
131,1.6577609352615113e-05,0.9999834223906474,0.9999834223906474,1
132,4.334439245847256e-06,0.9999956655607541,0.9999956655607541,1
133,4.758429359536927e-06,0.9999952415706405,0.9999952415706405,1
134,4.997422459190653e-06,0.9999950025775408,0.9999950025775408,1
135,4.238264021947207e-06,0.999995761735978,0.999995761735978,1
136,3.976090103694319e-06,0.9999960239098963,0.9999960239098963,1
137,4.024872734359127e-06,0.9999959751272657,0.9999959751272657,1
138,1.0,7.300284131108225e-22,7.300284131108225e-22,0
139,8.63510777656214e-06,0.9999913648922235,0.9999913648922235,1
140,4.1305876469850555e-06,0.999995869412353,0.999995869412353,1
141,6.626184202691181e-06,0.9999933738157973,0.9999933738157973,1
142,4.975697707851953e-06,0.9999950243022921,0.9999950243022921,1
143,2.3085422140076123e-05,0.99997691457786,0.99997691457786,1
144,7.181133803904149e-06,0.9999928188661961,0.9999928188661961,1
145,3.965042680631377e-06,0.9999960349573194,0.9999960349573194,1
146,1.5512756425214828e-06,0.9999984487243575,0.9999984487243575,1
147,1.0,2.8991523580457004e-29,2.8991523580457004e-29,0
148,0.00040759881743661065,0.9995924011825634,0.9995924011825634,1
149,5.194329884083101e-05,0.9999480567011592,0.9999480567011592,1
150,5.680198878555679e-06,0.9999943198011214,0.9999943198011214,1
151,3.83750080584617e-06,0.9999961624991942,0.9999961624991942,1
152,1.8822399672183204e-06,0.9999981177600328,0.9999981177600328,1
153,5.418371375912465e-06,0.999994581628624,0.999994581628624,1
154,1.6939360354894071e-06,0.9999983060639644,0.9999983060639644,1
155,2.9052054343076286e-06,0.9999970947945657,0.9999970947945657,1
156,7.074578229141491e-06,0.9999929254217709,0.9999929254217709,1
157,1.8370279226007433e-05,0.9999816297207741,0.9999816297207741,1
158,1.0334541234039057e-05,0.9999896654587659,0.9999896654587659,1
159,0.00016518595524186685,0.9998348140447582,0.9998348140447582,1
160,3.27524152629275e-05,0.9999672475847371,0.9999672475847371,1
161,3.627538116753741e-06,0.9999963724618833,0.9999963724618833,1
162,3.3162431561363066e-06,0.9999966837568438,0.9999966837568438,1
163,2.5164664301209516e-06,0.9999974835335699,0.9999974835335699,1
164,1.3210473725682072e-05,0.9999867895262744,0.9999867895262744,1
165,0.003577726089571276,0.9964222739104287,0.9964222739104287,1
166,1.4667771693440035e-05,0.9999853322283065,0.9999853322283065,1
167,1.0,3.0997622463258963e-122,3.0997622463258963e-122,0
168,1.9325413629420633e-06,0.9999980674586371,0.9999980674586371,1
169,1.3899292890786052e-06,0.9999986100707109,0.9999986100707109,1
170,1.5500716845994742e-06,0.9999984499283153,0.9999984499283153,1
171,1.5735768920977767e-06,0.9999984264231079,0.9999984264231079,1
172,2.5310597239111134e-06,0.999997468940276,0.999997468940276,1
173,0.9999999998704368,1.2956314757537748e-10,1.2956314757537748e-10,0
174,3.2496322502243698e-06,0.9999967503677498,0.9999967503677498,1
175,2.8541797290063847e-06,0.999997145820271,0.999997145820271,1
176,1.7519906706826998e-06,0.9999982480093292,0.9999982480093292,1
177,4.430383674936955e-07,0.9999995569616326,0.9999995569616326,1
178,5.010368500418894e-05,0.9999498963149958,0.9999498963149958,1
179,1.0,1.766188467183193e-30,1.766188467183193e-30,0
180,1.352491682227108e-06,0.9999986475083178,0.9999986475083178,1
181,2.106936917845504e-06,0.9999978930630822,0.9999978930630822,1
182,1.3025220722561286e-06,0.9999986974779277,0.9999986974779277,1
183,8.051026461078417e-07,0.9999991948973539,0.9999991948973539,1
184,1.0122850118375716e-06,0.9999989877149882,0.9999989877149882,1
185,1.2584396842256342e-06,0.9999987415603158,0.9999987415603158,1
186,1.0,8.61808440512763e-37,8.61808440512763e-37,0
187,3.2355722120994133e-06,0.9999967644277878,0.9999967644277878,1
188,1.0,1.0725425616619495e-25,1.0725425616619495e-25,0
189,3.032902510299086e-06,0.9999969670974896,0.9999969670974896,1
190,2.099505482823154e-06,0.9999979004945171,0.9999979004945171,1
191,2.1668218825464986e-06,0.9999978331781175,0.9999978331781175,1
192,5.215548510498529e-06,0.9999947844514895,0.9999947844514895,1
193,2.0889861321974945e-06,0.9999979110138678,0.9999979110138678,1
194,1.4696820873874896e-06,0.9999985303179125,0.9999985303179125,1
195,1.5021534782375013e-06,0.9999984978465218,0.9999984978465218,1
196,1.0283264213744536e-06,0.9999989716735785,0.9999989716735785,1
197,1.655807952968477e-06,0.9999983441920471,0.9999983441920471,1
198,1.1308496617119982e-06,0.9999988691503383,0.9999988691503383,1
199,1.0286725475235333e-06,0.9999989713274525,0.9999989713274525,1
200,5.312283947340597e-07,0.9999994687716053,0.9999994687716053,1
201,9.561047831176056e-07,0.9999990438952169,0.9999990438952169,1
202,9.115649368530675e-07,0.9999990884350632,0.9999990884350632,1
203,1.4138891923980493e-06,0.9999985861108077,0.9999985861108077,1
204,1.1597579006569813e-06,0.9999988402420994,0.9999988402420994,1
205,1.2696742842672181e-06,0.9999987303257156,0.9999987303257156,1
206,1.5486039649056219e-06,0.999998451396035,0.999998451396035,1
207,8.456435645617741e-07,0.9999991543564355,0.9999991543564355,1
208,5.365411536789983e-06,0.9999946345884632,0.9999946345884632,1
209,1.7330659775046854e-06,0.9999982669340225,0.9999982669340225,1
210,3.6276021529089285e-05,0.999963723978471,0.999963723978471,1
211,2.117261389447079e-06,0.9999978827386106,0.9999978827386106,1
212,1.1065335629290277e-06,0.999998893466437,0.999998893466437,1
213,0.0003407353829193495,0.9996592646170807,0.9996592646170807,1
214,7.443144973011979e-07,0.9999992556855027,0.9999992556855027,1
215,6.685307641951436e-07,0.9999993314692358,0.9999993314692358,1
216,9.099226659362138e-07,0.999999090077334,0.999999090077334,1
217,1.2193213867976958e-06,0.9999987806786133,0.9999987806786133,1
218,2.015700388608047e-06,0.9999979842996114,0.9999979842996114,1
219,1.0,3.430472242681872e-25,3.430472242681872e-25,0
220,2.8463935378513953e-06,0.9999971536064621,0.9999971536064621,1
221,2.188619436398668e-06,0.9999978113805635,0.9999978113805635,1
222,1.911501865018408e-06,0.999998088498135,0.999998088498135,1
223,2.8956662449899384e-05,0.99997104333755,0.99997104333755,1
224,1.0,0.0,0.0,0
225,1.0,2.1632284187872377e-60,2.1632284187872377e-60,0
226,1.0,2.826631249540217e-19,2.826631249540217e-19,0
227,1.0,0.0,0.0,0
228,2.300946239784735e-06,0.9999976990537602,0.9999976990537602,1
229,1.0,0.0,0.0,0
230,1.0,0.0,0.0,0
231,0.011836311900635629,0.9881636880993644,0.9881636880993644,1
232,4.640133230014885e-06,0.99999535986677,0.99999535986677,1
233,4.3485581443207485e-06,0.9999956514418556,0.9999956514418556,1
234,3.5546676286433456e-06,0.9999964453323713,0.9999964453323713,1
235,3.143878082908772e-06,0.9999968561219171,0.9999968561219171,1
236,1.4863899477591968e-06,0.9999985136100523,0.9999985136100523,1
237,2.8029561477915865e-06,0.9999971970438521,0.9999971970438521,1
238,5.640146557936127e-06,0.9999943598534421,0.9999943598534421,1
239,2.9700339773997177e-06,0.9999970299660226,0.9999970299660226,1
240,3.2495020419694644e-06,0.999996750497958,0.999996750497958,1
241,2.884938322282204e-06,0.9999971150616777,0.9999971150616777,1
242,4.279849495133444e-06,0.9999957201505049,0.9999957201505049,1
243,6.044548937584029e-06,0.9999939554510624,0.9999939554510624,1
244,3.2304539018659436e-06,0.9999967695460982,0.9999967695460982,1
245,1.0,0.0,0.0,0
246,4.080458810470067e-06,0.9999959195411895,0.9999959195411895,1
247,3.7997128983343317e-06,0.9999962002871017,0.9999962002871017,1
248,2.9508349339693815e-06,0.9999970491650659,0.9999970491650659,1
249,3.940688318080305e-06,0.9999960593116819,0.9999960593116819,1
250,1.2457470433748542e-05,0.9999875425295662,0.9999875425295662,1
251,1.671809798595594e-05,0.9999832819020141,0.9999832819020141,1
252,0.9999999939204844,6.0795155664466526e-09,6.0795155664466526e-09,0
253,9.899381092670488e-06,0.9999901006189074,0.9999901006189074,1
254,4.639883003592972e-06,0.9999953601169964,0.9999953601169964,1
255,5.255982669794655e-06,0.9999947440173302,0.9999947440173302,1
256,1.4331965938701045e-05,0.9999856680340613,0.9999856680340613,1
257,1.0,0.0,0.0,0
258,7.252140852628239e-05,0.9999274785914738,0.9999274785914738,1
259,1.0,0.0,0.0,0
260,0.019333507323345312,0.9806664926766547,0.9806664926766547,1
261,0.0001306922600741579,0.9998693077399259,0.9998693077399259,1
262,9.638328753156037e-06,0.9999903616712469,0.9999903616712469,1
263,1.409929169938745e-05,0.9999859007083006,0.9999859007083006,1
264,1.0804771586587413e-05,0.9999891952284135,0.9999891952284135,1
265,9.383610568603604e-06,0.9999906163894314,0.9999906163894314,1
266,1.0,3.155465359296191e-88,3.155465359296191e-88,0
267,1.0,0.0,0.0,0
268,1.0,3.724796060827195e-129,3.724796060827195e-129,0
269,0.006549450990956665,0.9934505490090433,0.9934505490090433,1
270,1.0,0.0,0.0,0
271,1.0,0.0,0.0,0
272,1.0,0.0,0.0,0
273,1.0,0.0,0.0,0
274,0.0001048795630136672,0.9998951204369863,0.9998951204369863,1
275,1.651052891965342e-05,0.9999834894710803,0.9999834894710803,1
276,1.266064380137406e-05,0.9999873393561987,0.9999873393561987,1
277,3.414865204859856e-05,0.9999658513479514,0.9999658513479514,1
278,5.0513480275277456e-05,0.9999494865197247,0.9999494865197247,1
279,0.00034567195028916824,0.9996543280497108,0.9996543280497108,1
280,2.3187580516418315e-05,0.9999768124194836,0.9999768124194836,1
281,2.6188392338400965e-05,0.9999738116076615,0.9999738116076615,1
282,1.0,2.619109208906222e-306,2.619109208906222e-306,0
283,1.0,0.0,0.0,0
284,4.843242689401781e-05,0.999951567573106,0.999951567573106,1
285,7.179206082241821e-05,0.9999282079391776,0.9999282079391776,1
286,2.7604490966406536e-05,0.9999723955090336,0.9999723955090336,1
287,3.216975217257441e-05,0.9999678302478274,0.9999678302478274,1
288,0.20616981816856286,0.793830181831437,0.793830181831437,1
289,7.234427037679975e-05,0.9999276557296232,0.9999276557296232,1
290,1.9879299395399888e-05,0.9999801207006046,0.9999801207006046,1
291,1.0,2.2439376815415275e-65,2.2439376815415275e-65,0
292,1.0,3.484334063634342e-81,3.484334063634342e-81,0
293,2.4744938837238548e-05,0.9999752550611627,0.9999752550611627,1
294,6.101536177937677e-05,0.9999389846382205,0.9999389846382205,1
295,4.2287759861110824e-05,0.9999577122401389,0.9999577122401389,1
296,4.179159801213165e-05,0.9999582084019878,0.9999582084019878,1
297,1.5097161202842717e-05,0.9999849028387972,0.9999849028387972,1
298,0.9999999999999998,1.7695241332433308e-16,1.7695241332433308e-16,0
299,0.999999981384251,1.861574896289256e-08,1.861574896289256e-08,0
300,4.132830399523529e-05,0.9999586716960047,0.9999586716960047,1
301,1.1536879851230857e-05,0.9999884631201488,0.9999884631201488,1
302,8.767028600551729e-06,0.9999912329713994,0.9999912329713994,1
303,3.174877033052222e-05,0.9999682512296695,0.9999682512296695,1
304,4.5795975023513606e-05,0.9999542040249765,0.9999542040249765,1
305,4.4614215873238566e-05,0.9999553857841267,0.9999553857841267,1
306,0.0007957140854313002,0.9992042859145688,0.9992042859145688,1
307,1.0,0.0,0.0,0
308,0.00012430072049413816,0.9998756992795058,0.9998756992795058,1
309,2.6934550123330346e-05,0.9999730654498766,0.9999730654498766,1
310,3.174620100422752e-05,0.9999682537989958,0.9999682537989958,1
311,3.8023009209417305e-05,0.9999619769907906,0.9999619769907906,1
312,8.051397936750183e-05,0.9999194860206325,0.9999194860206325,1
313,1.0,0.0,0.0,0
314,1.0,0.0,0.0,0
315,0.00017947831550238312,0.9998205216844975,0.9998205216844975,1
316,2.9704384997779434e-05,0.9999702956150023,0.9999702956150023,1
317,3.204647872565138e-05,0.9999679535212743,0.9999679535212743,1
318,1.0,0.0,0.0,0
319,1.0,0.0,0.0,0
320,1.0,0.0,0.0,0
321,1.0,0.0,0.0,0
322,1.0,0.0,0.0,0
323,1.0,5.692381245648752e-55,5.692381245648752e-55,0
324,1.0,0.0,0.0,0
325,1.0,0.0,0.0,0
326,1.0,0.0,0.0,0
327,0.6451917995148024,0.3548082004851977,0.3548082004851977,0
328,1.0,0.0,0.0,0
329,1.0,0.0,0.0,0
330,7.024284124086782e-06,0.9999929757158759,0.9999929757158759,1
331,0.00014292204356002947,0.99985707795644,0.99985707795644,1
332,1.0,6.941682530261987e-18,6.941682530261987e-18,0
333,0.00010707916727118317,0.9998929208327288,0.9998929208327288,1
334,1.6265458717126283e-05,0.9999837345412829,0.9999837345412829,1
335,0.9999999999420812,5.791881048169111e-11,5.791881048169111e-11,0
336,1.0,0.0,0.0,0
337,1.0,2.5826648588915405e-59,2.5826648588915405e-59,0
338,1.0,0.0,0.0,0
339,1.0,0.0,0.0,0
340,1.0,0.0,0.0,0
341,1.0,3.2810027532373004e-38,3.2810027532373004e-38,0
342,1.0,0.0,0.0,0
343,1.0,0.0,0.0,0
344,1.0,0.0,0.0,0
345,0.003294172987706756,0.9967058270122933,0.9967058270122933,1
346,0.9999999999338033,6.619665052636282e-11,6.619665052636282e-11,0
347,0.9998094893197375,0.00019051068026249482,0.00019051068026249482,0
348,1.0,0.0,0.0,0
349,1.0,0.0,0.0,0
350,1.0,0.0,0.0,0
351,1.0,2.700609641838644e-129,2.700609641838644e-129,0
352,1.0,1.854146865814976e-283,1.854146865814976e-283,0
353,1.0,0.0,0.0,0
354,0.27596782928473884,0.7240321707152612,0.7240321707152612,1
355,1.0,0.0,0.0,0
356,1.0,0.0,0.0,0
357,1.0,0.0,0.0,0
358,0.9999999796090108,2.0390989119832488e-08,2.0390989119832488e-08,0
359,0.00016876992892226534,0.9998312300710778,0.9998312300710778,1
360,0.00026097601227487204,0.9997390239877251,0.9997390239877251,1
361,0.9996990588256226,0.000300941174377372,0.000300941174377372,0
362,1.0,3.56581340033654e-57,3.56581340033654e-57,0
363,1.0,0.0,0.0,0
364,1.0,0.0,0.0,0
