day,cluster0,cluster1,cluster2,weighted_mean,max
132,5.95362134619577e-42,1.020624488358398e-05,0.9999897937551164,1.9999897937551165,2
133,7.300830163921507e-44,9.909762807506643e-06,0.9999900902371924,1.9999900902371923,2
134,5.319099310850325e-58,1.2860980482373737e-05,0.9999871390195176,1.9999871390195176,2
135,2.054165924490589e-39,8.178775421159669e-06,0.9999918212245789,1.9999918212245789,2
136,3.543559479123604e-38,9.977197062133582e-06,0.9999900228029378,1.9999900228029377,2
137,4.939277603338568e-44,7.479527159663603e-06,0.9999925204728403,1.9999925204728402,2
138,1.3327260626315202e-39,1.0,4.9959133227191545e-149,1.0,1
139,2.3110478044089984e-42,1.0015502565200743e-05,0.9999899844974348,1.999989984497435,2
140,1.9910698329860973e-43,1.1006699156046796e-05,0.999988993300844,1.9999889933008441,2
141,9.048385017525742e-70,1.0341898001568313e-05,0.9999896581019985,1.9999896581019985,2
142,5.1372008880401756e-42,6.3975677733979135e-06,0.9999936024322266,1.9999936024322265,2
143,7.298000634334783e-106,5.700202080408075e-05,0.999942997979196,1.999942997979196,2
144,2.8424028001675505e-61,0.004260789962738972,0.995739210037261,1.9957392100372608,2
145,1.3194891590814182e-89,5.584731362777876e-05,0.9999441526863722,1.9999441526863722,2
146,8.923263135189534e-60,8.869595962056315e-06,0.999991130404038,1.999991130404038,2
147,4.798314135302565e-115,1.0,8.221755453737046e-189,1.0,1
148,5.574923296499148e-61,0.9335709402974428,0.06642905970255716,1.0664290597025572,1
149,2.70310327523354e-61,3.0254591337620035e-06,0.9999969745408662,1.9999969745408661,2
150,1.5211055866627792e-53,7.557837444060404e-06,0.9999924421625559,1.999992442162556,2
151,2.8446209907535653e-40,7.847878571993358e-06,0.9999921521214281,1.9999921521214281,2
152,2.9840484643203355e-38,5.4879920934041675e-06,0.9999945120079066,1.9999945120079066,2
153,1.4646542326293438e-135,0.0055142190077793075,0.9944857809922207,1.9944857809922207,2
154,1.0142425688434129e-51,5.114127611437388e-06,0.9999948858723886,1.9999948858723886,2
155,3.513842127985189e-70,1.4969958584394203e-05,0.9999850300414156,1.9999850300414155,2
156,8.628916300285202e-116,0.00011764783744118993,0.9998823521625587,1.9998823521625586,2
157,2.7267033918870563e-79,0.0009677165891187529,0.9990322834108812,1.9990322834108811,2
158,1.9658163883857237e-47,6.252414273342374e-06,0.9999937475857267,1.9999937475857268,2
159,3.636230878208464e-86,0.9999999999989392,1.0607944284163003e-12,1.0000000000010607,1
160,1.8256009020054988e-50,1.581460828716381e-06,0.9999984185391713,1.9999984185391713,2
161,4.636008108973984e-40,4.108856501984117e-06,0.9999958911434981,1.999995891143498,2
162,1.2882399736657895e-40,3.0132033973897535e-06,0.9999969867966026,1.9999969867966028,2
163,1.1164407728099061e-50,3.5030904933805034e-06,0.9999964969095066,1.9999964969095068,2
